feature,timepoint,context,response,model,R^2,num_observations,set,se_lower,se_upper
spatial,0,CH,GROWTH,MLP,0.1943056134809488,250,TEST,0.16662176913374244,0.22198945782815516
spatial,0,CH,GROWTH,MLR,0.2472533158835501,300,TEST,0.210483988241003,0.2840226435260972
spatial,0,CH,GROWTH,RF,0.1031820012727122,300,TEST,0.06777956664998801,0.1385844358954364
spatial,0,CH,GROWTH,SVR,0.11948938765608318,300,TEST,-0.014694729709038387,0.2536735050212047
spatial,0,CH,GROWTH,MLP,0.2262598941365689,300,TEST,0.19837387583772573,0.2541459124354121
spatial,0,CH,GROWTH,MLR,0.2250337357256099,350,TEST,0.1784484612352636,0.2716190102159562
spatial,0,CH,GROWTH,RF,0.1375126614693569,350,TEST,0.11823451953055235,0.15679080340816143
spatial,0,CH,GROWTH,SVR,0.3224254680993623,350,TEST,0.30374782106254744,0.34110311513617714
spatial,0,CH,GROWTH,MLP,0.17335894633922155,350,TEST,0.14595917059016403,0.20075872208827908
spatial,0,CH,GROWTH,MLR,0.2733480998727981,400,TEST,0.25105095543690276,0.2956452443086935
spatial,0,CH,GROWTH,RF,0.16984204278756124,400,TEST,0.15392226866666509,0.1857618169084574
spatial,0,CH,GROWTH,SVR,0.2238350801416901,400,TEST,0.1497893521258171,0.2978808081575631
spatial,0,CH,GROWTH,MLP,0.2550357413791321,400,TEST,0.23718526124089187,0.27288622151737235
spatial,0,CH,GROWTH,MLR,0.2742153063898657,450,TEST,0.24739848402890893,0.3010321287508224
spatial,0,CH,GROWTH,RF,0.15478269490152285,450,TEST,0.1325450451227684,0.1770203446802773
spatial,0,CH,GROWTH,SVR,0.3072736475611132,450,TEST,0.2930240196105232,0.3215232755117032
spatial,0,CH,GROWTH,MLP,0.2654800667086947,450,TEST,0.2516822404870411,0.27927789293034827
spatial,0,CH,GROWTH,MLR,0.22085242452380796,500,TEST,0.1568241704574767,0.2848806785901392
spatial,0,CH,GROWTH,RF,0.1848908612414417,500,TEST,0.1681577652099325,0.20162395727295088
spatial,0,CH,GROWTH,SVR,0.3022205381831793,500,TEST,0.28146827420129844,0.32297280216506014
spatial,0,CH,GROWTH,MLP,0.2579371467814524,500,TEST,0.24215276113852485,0.27372153242437997
spatial,0,CH,SYMMETRY,MLR,-1.5232883001239226,50,TEST,-1.857188037611028,-1.1893885626368172
spatial,0,CH,SYMMETRY,RF,-0.10228449561221176,50,TEST,-0.148385904115024,-0.05618308710939951
spatial,0,CH,SYMMETRY,SVR,-0.053441141970895466,50,TEST,-0.09336766809611233,-0.013514615845678597
spatial,0,CH,SYMMETRY,MLP,-0.32696797766213986,50,TEST,-0.43653507318608287,-0.2174008821381969
spatial,0,CH,SYMMETRY,MLR,-3.4329873116591947,100,TEST,-5.663158642324345,-1.2028159809940444
spatial,0,CH,SYMMETRY,RF,-0.04893802494154868,100,TEST,-0.08710220229438453,-0.010773847588712832
spatial,0,CH,SYMMETRY,SVR,-0.04779205487228351,100,TEST,-0.07877509374540259,-0.01680901599916443
spatial,0,CH,SYMMETRY,MLP,-0.1005104247917493,100,TEST,-0.1496916841250451,-0.0513291654584535
spatial,0,CH,SYMMETRY,MLR,-0.2595075170741892,150,TEST,-0.40927522024437346,-0.10973981390400489
spatial,0,CH,SYMMETRY,RF,-0.04403704233699746,150,TEST,-0.07390447099051828,-0.014169613683476651
spatial,0,CH,SYMMETRY,SVR,0.0367613504002259,150,TEST,0.013676264031775326,0.05984643676867647
spatial,0,CH,SYMMETRY,MLP,-0.18660196927437364,150,TEST,-0.2768102718202364,-0.09639366672851092
spatial,0,CH,SYMMETRY,MLR,-1.0691245620736527,200,TEST,-1.5247325596903885,-0.6135165644569169
spatial,0,CH,SYMMETRY,RF,0.05079160913215155,200,TEST,0.030126507399679668,0.07145671086462344
spatial,0,CH,SYMMETRY,SVR,0.05987264935794483,200,TEST,0.037458117287887935,0.08228718142800172
spatial,0,CH,SYMMETRY,MLP,0.008267876436738186,200,TEST,-0.02402573052280447,0.040561483396280844
spatial,0,CH,SYMMETRY,MLR,-0.3115099649401508,250,TEST,-0.5112343648046251,-0.11178556507567647
spatial,0,CH,SYMMETRY,RF,0.021607460662372662,250,TEST,0.004512956598024975,0.03870196472672035
spatial,0,CH,SYMMETRY,SVR,0.06571385060571765,250,TEST,0.05052335299638366,0.08090434821505163
spatial,0,CH,SYMMETRY,MLP,-0.03691024661884286,250,TEST,-0.08062292570893687,0.006802432471251146
spatial,0,CH,SYMMETRY,MLR,-0.1481048635509246,300,TEST,-0.30391650808520987,0.007706780983360723
spatial,0,CH,SYMMETRY,RF,0.04358528683250917,300,TEST,0.027232293304778554,0.05993828036023978
spatial,0,CH,SYMMETRY,SVR,0.060291678204048224,300,TEST,0.042745690301347644,0.0778376661067488
spatial,0,CH,SYMMETRY,MLP,-0.050070737329936735,300,TEST,-0.11847112611810703,0.018329651458233565
spatial,0,CH,SYMMETRY,MLR,-0.04695547451339658,350,TEST,-0.16650364936522158,0.07259270033842843
spatial,0,CH,SYMMETRY,RF,0.05708653614669758,350,TEST,0.04142618307177699,0.07274688922161816
spatial,0,CH,SYMMETRY,SVR,0.09731749708420144,350,TEST,0.08038665208807488,0.114248342080328
spatial,0,CH,SYMMETRY,MLP,0.06289281932999623,350,TEST,0.03983023495253639,0.08595540370745607
spatial,0,CH,SYMMETRY,MLR,-0.416681974279092,400,TEST,-0.750058916243808,-0.08330503231437586
spatial,0,CH,SYMMETRY,RF,0.08148846835646202,400,TEST,0.07187315328284778,0.09110378343007626
spatial,0,CH,SYMMETRY,SVR,0.09015722176651868,400,TEST,0.07316596781649637,0.10714847571654099
spatial,0,CH,SYMMETRY,MLP,0.031698361553355967,400,TEST,-0.02826986406329371,0.09166658717000564
spatial,0,CH,SYMMETRY,MLR,-0.17419195635589865,450,TEST,-0.36016832572211777,0.011784413010320433
spatial,0,CH,SYMMETRY,RF,0.0971150014927768,450,TEST,0.08507323483306173,0.10915676815249187
spatial,0,CH,SYMMETRY,SVR,0.10603786187139552,450,TEST,0.09413493639594138,0.11794078734684967
spatial,0,CH,SYMMETRY,MLP,0.033909752617858634,450,TEST,-0.010183914867181572,0.07800342010289885
spatial,0,CH,SYMMETRY,MLR,-0.22427850722140386,500,TEST,-0.5557441011761837,0.1071870867333759
spatial,0,CH,SYMMETRY,RF,0.09940701603198644,500,TEST,0.09025993384106706,0.10855409822290582
spatial,0,CH,SYMMETRY,SVR,0.08993623892932835,500,TEST,0.07440944965774918,0.10546302820090753
spatial,0,CH,SYMMETRY,MLP,0.12424778836229793,500,TEST,0.1081227619111627,0.14037281481343314
topo,8,CH,ACTIVITY,MLR,-3.1483458092487973,50,TEST,-4.487297691777326,-1.8093939267202688
topo,8,CH,ACTIVITY,RF,-0.3681166482075389,50,TEST,-0.6390077674803201,-0.09722552893475783
topo,8,CH,ACTIVITY,SVR,-0.059151024402879934,50,TEST,-0.08614808935610017,-0.032153959449659694
topo,8,CH,ACTIVITY,MLP,-0.1783322403467178,50,TEST,-0.2615779931138294,-0.0950864875796062
topo,8,CH,ACTIVITY,MLR,-0.5062947810360252,100,TEST,-0.6604981530192379,-0.35209140905281255
topo,8,CH,ACTIVITY,RF,-0.021690972851164347,100,TEST,-0.04276436821882186,-0.0006175774835068364
topo,8,CH,ACTIVITY,SVR,0.02435606425170077,100,TEST,0.00940658452556911,0.03930554397783243
topo,8,CH,ACTIVITY,MLP,-0.2675147099053161,100,TEST,-0.4619253422239977,-0.07310407758663451
topo,8,CH,ACTIVITY,MLR,-0.0992896735089466,150,TEST,-0.16240089418918802,-0.036178452828705174
topo,8,CH,ACTIVITY,RF,0.04526817720718093,150,TEST,0.03553095761037956,0.0550053968039823
topo,8,CH,ACTIVITY,SVR,0.018714700026302124,150,TEST,0.0035374605512403304,0.03389193950136392
topo,8,CH,ACTIVITY,MLP,-0.06836229505546651,150,TEST,-0.10496707272854641,-0.03175751738238661
topo,8,CH,ACTIVITY,MLR,-0.0864074170485686,200,TEST,-0.1495175311900302,-0.023297302907107006
topo,8,CH,ACTIVITY,RF,0.009781557814024384,200,TEST,-0.0028073198062841653,0.022370435434332932
topo,8,CH,ACTIVITY,SVR,0.03466820711071945,200,TEST,0.02005929812519973,0.049277116096239165
topo,8,CH,ACTIVITY,MLP,-0.061459667954309564,200,TEST,-0.09540378962994267,-0.027515546278676466
topo,8,CH,ACTIVITY,MLR,0.009948976314082895,250,TEST,-0.013539225095938487,0.033437177724104275
topo,8,CH,ACTIVITY,RF,0.01679322329136603,250,TEST,0.0028226873152629624,0.0307637592674691
topo,8,CH,ACTIVITY,SVR,0.019079640486028712,250,TEST,0.010201284803328022,0.027957996168729404
topo,8,CH,ACTIVITY,MLP,0.01672266511816451,250,TEST,-0.0023431412866908134,0.03578847152301984
topo,8,CH,ACTIVITY,MLR,0.03392630337447381,300,TEST,0.016006861470932037,0.05184574527801558
topo,8,CH,ACTIVITY,RF,0.02144995650102131,300,TEST,0.014638522588773404,0.028261390413269215
topo,8,CH,ACTIVITY,SVR,0.035639863095664165,300,TEST,0.02477606153236854,0.04650366465895979
topo,8,CH,ACTIVITY,MLP,0.02761346397783689,300,TEST,-0.00596576156033252,0.0611926895160063
topo,8,CH,ACTIVITY,MLR,0.041237872200119284,350,TEST,0.027759457273463392,0.054716287126775176
topo,8,CH,ACTIVITY,RF,0.038508540555038516,350,TEST,0.0314514596921576,0.04556562141791943
topo,8,CH,ACTIVITY,SVR,0.03290244956386399,350,TEST,0.023201138856608683,0.0426037602711193
topo,8,CH,ACTIVITY,MLP,0.020193360042173647,350,TEST,-0.001664913727576562,0.04205163381192385
topo,8,CH,ACTIVITY,MLR,0.058429456850557226,400,TEST,0.040111451553772076,0.07674746214734238
topo,8,CH,ACTIVITY,RF,0.041983523264290515,400,TEST,0.03649496218793862,0.04747208434064241
topo,8,CH,ACTIVITY,SVR,0.040091238839387984,400,TEST,0.030806916047758863,0.049375561631017105
topo,8,CH,ACTIVITY,MLP,0.009318241168589748,400,TEST,-0.01583353916912262,0.034470021506302115
topo,8,CH,ACTIVITY,MLR,0.055067417685104585,450,TEST,0.040844455383103245,0.06929037998710592
topo,8,CH,ACTIVITY,RF,0.049179004181303325,450,TEST,0.04497780174909591,0.05338020661351074
topo,8,CH,ACTIVITY,SVR,0.04310084656182636,450,TEST,0.03556693121483288,0.050634761908819846
topo,8,CH,ACTIVITY,MLP,0.02466713919362996,450,TEST,-0.01137505411658606,0.060709332503845984
topo,8,CH,ACTIVITY,MLR,0.04677776791818215,500,TEST,0.031135837793996635,0.062419698042367674
topo,8,CH,ACTIVITY,RF,0.05862894449766121,500,TEST,0.0545451902089259,0.06271269878639653
topo,8,CH,ACTIVITY,SVR,0.039410303187537125,500,TEST,0.033051779687034544,0.04576882668803971
topo,8,CH,ACTIVITY,MLP,0.004050845202932496,500,TEST,-0.023319054727307262,0.03142074513317226
topo,8,CH,GROWTH,MLR,-9.211653601797245,50,TEST,-16.416802610148242,-2.006504593446248
topo,8,CH,GROWTH,RF,-0.2771990106776904,50,TEST,-0.43843987932022055,-0.1159581420351603
topo,8,CH,GROWTH,SVR,-0.10482940940027932,50,TEST,-0.19200538866223665,-0.01765343013832199
topo,8,CH,GROWTH,MLP,-1.1727879346961347,50,TEST,-1.555570812592142,-0.7900050568001276
topo,8,CH,GROWTH,MLR,-0.1468905406345444,100,TEST,-0.242090386961533,-0.05169069430755581
topo,8,CH,GROWTH,RF,0.10511179948604303,100,TEST,0.0735258954785547,0.13669770349353136
topo,8,CH,GROWTH,SVR,0.0931791174607785,100,TEST,0.06185657413965954,0.12450166078189748
topo,8,CH,GROWTH,MLP,-0.3735244302728696,100,TEST,-0.5332367390874492,-0.21381212145828998
topo,8,CH,GROWTH,MLR,0.0006766741658974729,150,TEST,-0.060912386211637276,0.06226573454343222
topo,8,CH,GROWTH,RF,0.09565878447530073,150,TEST,0.07102036774380296,0.12029720120679849
topo,8,CH,GROWTH,SVR,0.1740881466793275,150,TEST,0.15183557396843378,0.19634071939022124
topo,8,CH,GROWTH,MLP,0.02605168978786731,150,TEST,-0.03346259228849468,0.08556597186422929
topo,8,CH,GROWTH,MLR,0.10205244752717628,200,TEST,0.04764312655586476,0.1564617684984878
topo,8,CH,GROWTH,RF,0.1725396409511555,200,TEST,0.15540344050191077,0.18967584140040025
topo,8,CH,GROWTH,SVR,0.22950256414730685,200,TEST,0.21196566196535768,0.24703946632925602
topo,8,CH,GROWTH,MLP,-0.0659299359411113,200,TEST,-0.18439447209751644,0.05253460021529385
topo,8,CH,GROWTH,MLR,0.260825629678589,250,TEST,0.22766838494401637,0.2939828744131617
topo,8,CH,GROWTH,RF,0.16487296213686145,250,TEST,0.14865637971876944,0.18108954455495346
topo,8,CH,GROWTH,SVR,0.1850852450720394,250,TEST,0.16440836299175368,0.20576212715232514
topo,8,CH,GROWTH,MLP,0.17441193163087534,250,TEST,0.14123713554940687,0.20758672771234382
topo,8,CH,GROWTH,MLR,0.2667246297070432,300,TEST,0.23624300050774547,0.2972062589063409
topo,8,CH,GROWTH,RF,0.15231649121587956,300,TEST,0.1374166641589126,0.16721631827284653
topo,8,CH,GROWTH,SVR,0.225601009798452,300,TEST,0.21298068091464634,0.23822133868225764
topo,8,CH,GROWTH,MLP,0.2168571049660364,300,TEST,0.19489912611283694,0.23881508381923588
topo,8,CH,GROWTH,MLR,0.27556891430272235,350,TEST,0.2549409427668139,0.2961968858386308
topo,8,CH,GROWTH,RF,0.1687359904729183,350,TEST,0.15504191491821973,0.18243006602761686
topo,8,CH,GROWTH,SVR,0.2579164485865273,350,TEST,0.2465285055424326,0.269304391630622
topo,8,CH,GROWTH,MLP,0.2138089279764132,350,TEST,0.18334981531457192,0.2442680406382545
topo,8,CH,GROWTH,MLR,0.32928558751991205,400,TEST,0.3151540021070966,0.3434171729327275
topo,8,CH,GROWTH,RF,0.18251417016898885,400,TEST,0.17270766576771412,0.19232067457026358
topo,8,CH,GROWTH,SVR,0.2360907959574848,400,TEST,0.22440544531703577,0.24777614659793384
topo,8,CH,GROWTH,MLP,0.23404753538739884,400,TEST,0.20414573854908324,0.26394933222571443
topo,8,CH,GROWTH,MLR,0.30595445593026865,450,TEST,0.28985450254101924,0.32205440931951806
topo,8,CH,GROWTH,RF,0.17084383737778555,450,TEST,0.1609169358074722,0.1807707389480989
topo,8,CH,GROWTH,SVR,0.23863377411310874,450,TEST,0.22768993340006546,0.249577614826152
topo,8,CH,GROWTH,MLP,0.27500272341649,450,TEST,0.25533593435168606,0.29466951248129397
topo,8,CH,GROWTH,MLR,0.3333344037418339,500,TEST,0.3191711901491658,0.34749761733450196
topo,8,CH,GROWTH,RF,0.18652435877969176,500,TEST,0.1787776882933941,0.1942710292659894
topo,8,CH,GROWTH,SVR,0.2724790029416704,500,TEST,0.2644907636635756,0.28046724221976516
topo,8,CH,GROWTH,MLP,0.2956982813640667,500,TEST,0.28139415612918606,0.3100024065989473
topo,8,CH,SYMMETRY,MLR,-0.17325182046356946,50,TEST,-0.2546982603237663,-0.09180538060337261
topo,8,CH,SYMMETRY,RF,-0.05690340624821725,50,TEST,-0.10760224977986249,-0.006204562716572
topo,8,CH,SYMMETRY,SVR,-1.1663407092635325,50,TEST,-1.4494951295430618,-0.8831862889840031
topo,8,CH,SYMMETRY,MLP,-0.1454692763238869,50,TEST,-0.18451927418652858,-0.10641927846124521
topo,8,CH,SYMMETRY,MLR,0.05581548831880655,100,TEST,0.03029435800331153,0.08133661863430157
topo,8,CH,SYMMETRY,RF,0.08457124650843419,100,TEST,0.056531697233971556,0.11261079578289682
topo,8,CH,SYMMETRY,SVR,-0.4911411301081626,100,TEST,-0.6083582859514722,-0.373923974264853
topo,8,CH,SYMMETRY,MLP,-0.02968196231592715,100,TEST,-0.04611564061935686,-0.01324828401249745
topo,8,CH,SYMMETRY,MLR,0.135963692924291,150,TEST,0.11876107756781008,0.15316630828077193
topo,8,CH,SYMMETRY,RF,0.05336868752129397,150,TEST,0.03377073874114922,0.07296663630143872
topo,8,CH,SYMMETRY,SVR,-0.21573337440164436,150,TEST,-0.2805651448568848,-0.15090160394640395
topo,8,CH,SYMMETRY,MLP,0.04383665496995285,150,TEST,0.013808207358652156,0.07386510258125355
topo,8,CH,SYMMETRY,MLR,0.08839906901395632,200,TEST,0.07010204325720068,0.10669609477071196
topo,8,CH,SYMMETRY,RF,0.0838363577926768,200,TEST,0.06346761005369699,0.10420510553165661
topo,8,CH,SYMMETRY,SVR,-0.11843585925760768,200,TEST,-0.17679611273902882,-0.06007560577618653
topo,8,CH,SYMMETRY,MLP,0.1488176950367899,200,TEST,0.13059061463751004,0.16704477543606977
topo,8,CH,SYMMETRY,MLR,0.10660235109937677,250,TEST,0.09340100444698601,0.11980369775176752
topo,8,CH,SYMMETRY,RF,0.12062531520699175,250,TEST,0.10853521487549263,0.1327154155384909
topo,8,CH,SYMMETRY,SVR,0.085181542713785,250,TEST,0.0588543499236856,0.1115087355038844
topo,8,CH,SYMMETRY,MLP,0.1483074461104467,250,TEST,0.1338633268324564,0.162751565388437
topo,8,CH,SYMMETRY,MLR,0.12522156785832647,300,TEST,0.11376886396880387,0.13667427174784907
topo,8,CH,SYMMETRY,RF,0.11078185105563892,300,TEST,0.10291965013140922,0.11864405197986863
topo,8,CH,SYMMETRY,SVR,-0.013360436148702826,300,TEST,-0.10399438268718333,0.07727351038977767
topo,8,CH,SYMMETRY,MLP,0.20346486594957214,300,TEST,0.18713049174822513,0.21979924015091915
topo,8,CH,SYMMETRY,MLR,0.11863662315991905,350,TEST,0.1111468056768074,0.1261264406430307
topo,8,CH,SYMMETRY,RF,0.07908890522738432,350,TEST,0.06594592582469262,0.09223188463007602
topo,8,CH,SYMMETRY,SVR,0.09290291671140792,350,TEST,0.0585412781567424,0.12726455526607344
topo,8,CH,SYMMETRY,MLP,0.20200256300293445,350,TEST,0.18990661135261483,0.21409851465325408
topo,8,CH,SYMMETRY,MLR,0.13554338896236665,400,TEST,0.12769634712308428,0.143390430801649
topo,8,CH,SYMMETRY,RF,0.10851600538016153,400,TEST,0.09962394728094436,0.1174080634793787
topo,8,CH,SYMMETRY,SVR,0.11404852888133216,400,TEST,0.09079597498285744,0.13730108277980688
topo,8,CH,SYMMETRY,MLP,0.21630430009355406,400,TEST,0.2057390585931412,0.2268695415939669
topo,8,CH,SYMMETRY,MLR,0.10720867898411712,450,TEST,0.09894241914193394,0.1154749388263003
topo,8,CH,SYMMETRY,RF,0.10948810182784034,450,TEST,0.1029989019814948,0.11597730167418588
topo,8,CH,SYMMETRY,SVR,0.17842770445691614,450,TEST,0.1567663969131336,0.20008901200069867
topo,8,CH,SYMMETRY,MLP,0.20829983781938796,450,TEST,0.19834697921523475,0.21825269642354117
topo,8,CH,SYMMETRY,MLR,0.1204588602185421,500,TEST,0.11507239623205635,0.12584532420502784
topo,8,CH,SYMMETRY,RF,0.129685353407509,500,TEST,0.12421724383613268,0.13515346297888534
topo,8,CH,SYMMETRY,SVR,0.19872838318889013,500,TEST,0.18445362993453374,0.21300313644324653
topo,8,CH,SYMMETRY,MLP,0.22481619397322528,500,TEST,0.2149347769398082,0.23469761100664235
spatial,8,CH,ACTIVITY,MLR,-1.0256524875709487,50,TEST,-1.4196821805370825,-0.6316227946048149
spatial,8,CH,ACTIVITY,RF,-0.5194524309784917,50,TEST,-0.7242006975266173,-0.3147041644303661
spatial,8,CH,ACTIVITY,SVR,-0.5238093342300282,50,TEST,-0.8814394409278361,-0.16617922753222025
spatial,8,CH,ACTIVITY,MLP,-0.621358476116561,50,TEST,-0.8961646356970879,-0.34655231653603413
spatial,8,CH,ACTIVITY,MLR,-0.6019477875019698,100,TEST,-0.9697486476724462,-0.23414692733149328
spatial,8,CH,ACTIVITY,RF,0.013312586099707776,100,TEST,-0.011402389637586592,0.03802756183700214
spatial,8,CH,ACTIVITY,SVR,0.006718461925867273,100,TEST,-0.012647096158811301,0.02608402001054585
spatial,8,CH,ACTIVITY,MLP,-0.09107810907746246,100,TEST,-0.12951934792406744,-0.052636870230857474
spatial,8,CH,ACTIVITY,MLR,-0.021411255154712348,150,TEST,-0.05240092917064626,0.009578418861221565
spatial,8,CH,ACTIVITY,RF,0.050760770136575914,150,TEST,0.034256754155528576,0.06726478611762325
spatial,8,CH,ACTIVITY,SVR,0.02306911007395419,150,TEST,0.011310964165311783,0.034827255982596596
spatial,8,CH,ACTIVITY,MLP,-0.08055656548981399,150,TEST,-0.13410676492565676,-0.027006366053971227
spatial,8,CH,ACTIVITY,MLR,-0.014880260046580903,200,TEST,-0.065180066655522,0.035419546562360196
spatial,8,CH,ACTIVITY,RF,0.06931209928474596,200,TEST,0.05800541214621009,0.08061878642328184
spatial,8,CH,ACTIVITY,SVR,0.02310639432728492,200,TEST,0.010775936562953944,0.0354368520916159
spatial,8,CH,ACTIVITY,MLP,-0.0348271570880779,200,TEST,-0.0744060525597276,0.004751738383571798
spatial,8,CH,ACTIVITY,MLR,0.05670886934417449,250,TEST,0.042855877435479126,0.07056186125286985
spatial,8,CH,ACTIVITY,RF,0.059395294255130675,250,TEST,0.05009844562163602,0.06869214288862532
spatial,8,CH,ACTIVITY,SVR,0.043539768909967816,250,TEST,0.030441419735774067,0.05663811808416157
spatial,8,CH,ACTIVITY,MLP,-0.010360496976208748,250,TEST,-0.05095014493414948,0.030229150981731984
spatial,8,CH,ACTIVITY,MLR,0.043158028800352105,300,TEST,0.028846469825636226,0.057469587775067985
spatial,8,CH,ACTIVITY,RF,0.05391234925074919,300,TEST,0.04426023183260003,0.06356446666889835
spatial,8,CH,ACTIVITY,SVR,0.03576823487473546,300,TEST,0.02548441514580368,0.046052054603667236
spatial,8,CH,ACTIVITY,MLP,-0.0001726787153776647,300,TEST,-0.02547983962755674,0.025134482196801408
spatial,8,CH,ACTIVITY,MLR,0.04149582559673996,350,TEST,0.025477945650041866,0.05751370554343806
spatial,8,CH,ACTIVITY,RF,0.07129777120268775,350,TEST,0.06333764405830777,0.07925789834706773
spatial,8,CH,ACTIVITY,SVR,0.040406321947205684,350,TEST,0.03089603420435619,0.04991660969005518
spatial,8,CH,ACTIVITY,MLP,-0.03264719974078963,350,TEST,-0.0648011787194693,-0.000493220762109968
spatial,8,CH,ACTIVITY,MLR,0.053655074590063294,400,TEST,0.041712962656225726,0.06559718652390087
spatial,8,CH,ACTIVITY,RF,0.06929714082880324,400,TEST,0.05801346727840541,0.08058081437920107
spatial,8,CH,ACTIVITY,SVR,0.034002690663691375,400,TEST,0.02717127180057255,0.0408341095268102
spatial,8,CH,ACTIVITY,MLP,-0.025450289205457118,400,TEST,-0.06351101785372595,0.012610439442811719
spatial,8,CH,ACTIVITY,MLR,0.038481098544273694,450,TEST,0.028024235983398135,0.04893796110514925
spatial,8,CH,ACTIVITY,RF,0.06348194069284044,450,TEST,0.055122082987571784,0.0718417983981091
spatial,8,CH,ACTIVITY,SVR,0.05807113897286375,450,TEST,0.050927568372886235,0.06521470957284127
spatial,8,CH,ACTIVITY,MLP,0.008463254747666212,450,TEST,-0.019462800375868505,0.036389309871200926
spatial,8,CH,ACTIVITY,MLR,0.059072913247248574,500,TEST,0.050661814509185735,0.06748401198531141
spatial,8,CH,ACTIVITY,RF,0.06011761416809421,500,TEST,0.05241221680419833,0.0678230115319901
spatial,8,CH,ACTIVITY,SVR,0.05596077877127992,500,TEST,0.04808597227038158,0.06383558527217825
spatial,8,CH,ACTIVITY,MLP,-0.08590731414297158,500,TEST,-0.1199446079707685,-0.05187002031517465
spatial,8,CH,GROWTH,MLR,-1.7737298026424804,50,TEST,-2.49944988565095,-1.0480097196340108
spatial,8,CH,GROWTH,RF,-0.4269316395979016,50,TEST,-0.5654116392346846,-0.28845163996111856
spatial,8,CH,GROWTH,SVR,-1.22039554966409,50,TEST,-1.5419718429012204,-0.8988192564269595
spatial,8,CH,GROWTH,MLP,-0.1114843571514701,50,TEST,-0.1739619632923572,-0.04900675101058303
spatial,8,CH,GROWTH,MLR,-0.6010615623451069,100,TEST,-1.0826124533326014,-0.11951067135761229
spatial,8,CH,GROWTH,RF,-0.031151899323837964,100,TEST,-0.10258677557446655,0.040282976926790615
spatial,8,CH,GROWTH,SVR,-0.623326690381538,100,TEST,-1.014769249426769,-0.23188413133630686
spatial,8,CH,GROWTH,MLP,0.20443123460173449,100,TEST,0.16960279121631988,0.2392596779871491
spatial,8,CH,GROWTH,MLR,-1.3753440365357887,150,TEST,-2.7444153121758976,-0.00627276089567963
spatial,8,CH,GROWTH,RF,0.09317795533767016,150,TEST,0.05659902923158493,0.1297568814437554
spatial,8,CH,GROWTH,SVR,-1.5586232095163737,150,TEST,-2.2579111963453724,-0.8593352226873748
spatial,8,CH,GROWTH,MLP,0.2472050642840437,150,TEST,0.21200516617533965,0.28240496239274776
spatial,8,CH,GROWTH,MLR,-2.9874719805845413,200,TEST,-5.383943436169687,-0.5910005249993948
spatial,8,CH,GROWTH,RF,0.09478027539736653,200,TEST,0.057983554525882754,0.1315769962688503
spatial,8,CH,GROWTH,SVR,-0.6678623284981866,200,TEST,-1.3074475611993848,-0.02827709579698845
spatial,8,CH,GROWTH,MLP,0.35625773279618506,200,TEST,0.3334135367206929,0.3791019288716772
spatial,8,CH,GROWTH,MLR,-0.3614442332411628,250,TEST,-0.9128754282184327,0.18998696173610707
spatial,8,CH,GROWTH,RF,0.18859208758958404,250,TEST,0.17038215426037423,0.20680202091879385
spatial,8,CH,GROWTH,SVR,0.2809908865674668,250,TEST,0.23925017566087203,0.32273159747406155
spatial,8,CH,GROWTH,MLP,0.33609813615508843,250,TEST,0.3078483833092358,0.36434788900094106
spatial,8,CH,GROWTH,MLR,0.06607490033478099,300,TEST,-0.23348101443971314,0.3656308151092751
spatial,8,CH,GROWTH,RF,0.2034426708960916,300,TEST,0.18352226105475092,0.2233630807374323
spatial,8,CH,GROWTH,SVR,0.3985294901155656,300,TEST,0.376933962912376,0.4201250173187552
spatial,8,CH,GROWTH,MLP,0.3772715839335754,300,TEST,0.35348209101831246,0.40106107684883835
spatial,8,CH,GROWTH,MLR,0.36332939480450377,350,TEST,0.2987400504789358,0.4279187391300717
spatial,8,CH,GROWTH,RF,0.2242897584783668,350,TEST,0.19906537490008938,0.2495141420566442
spatial,8,CH,GROWTH,SVR,0.33993296291101643,350,TEST,0.2548732705579222,0.4249926552641107
spatial,8,CH,GROWTH,MLP,0.39675835812752336,350,TEST,0.37458394669547523,0.4189327695595715
spatial,8,CH,GROWTH,MLR,0.4152347031398676,400,TEST,0.39498747149854857,0.43548193478118663
spatial,8,CH,GROWTH,RF,0.27021603421943946,400,TEST,0.2566895585384384,0.28374250990044053
spatial,8,CH,GROWTH,SVR,-0.19924127785828155,400,TEST,-0.5885002147979261,0.19001765908136303
spatial,8,CH,GROWTH,MLP,0.3915581047871061,400,TEST,0.37299895599998284,0.4101172535742294
spatial,8,CH,GROWTH,MLR,0.3807539275704992,450,TEST,0.29466055384665724,0.46684730129434115
spatial,8,CH,GROWTH,RF,0.2697462985457497,450,TEST,0.25517692121851987,0.28431567587297957
spatial,8,CH,GROWTH,SVR,0.4326961127042232,450,TEST,0.4234176133635276,0.4419746120449188
spatial,8,CH,GROWTH,MLP,0.4263289302180565,450,TEST,0.4116440201117032,0.4410138403244098
spatial,8,CH,GROWTH,MLR,0.4816394094461566,500,TEST,0.46644823446671957,0.4968305844255936
spatial,8,CH,GROWTH,RF,0.26814455593869263,500,TEST,0.25480803644351285,0.2814810754338724
spatial,8,CH,GROWTH,SVR,0.4457003071360232,500,TEST,0.4333994392630788,0.45800117500896764
spatial,8,CH,GROWTH,MLP,0.4741429501085458,500,TEST,0.4626637629082233,0.4856221373088683
spatial,8,CH,SYMMETRY,MLR,-3.4502682683921986,50,TEST,-5.320471524091819,-1.5800650126925777
