feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,set,se_lower,se_upper
topo,10,C,ACTIVITY,MLR,"[0.486987361837917, 0.5215100369976746, 0.427018674514804, 0.49244320316434065, 0.5185313018590494, 0.5179815576035016, 0.4990510196800031, 0.5121018411114031, 0.5062285010774865, 0.461334104271785]",0.231095063756514,"[0.2523752757121597, 0.1530109479484777, 0.09821225142125756, 0.29526216322349674, 0.25445934484613286, 0.17672923119907302, 0.28510278293209, 0.14531185119576084, 0.2700392651332829, 0.3804475239534083]",TEST,0.20541916652067013,0.2567709609923579
topo,10,C,ACTIVITY,RF,"[0.44857479380678067, 0.4434121979771166, 0.4631986982462625, 0.4065781194385988, 0.4202931126513949, 0.45850501814710454, 0.48607759382428495, 0.5061791714591473, 0.42947794595211475, 0.41671603065611595]",0.2822210085586752,"[0.31679844704653615, 0.28969093102685095, 0.25570176122431776, 0.35542002143803464, 0.369233103357827, 0.2531196400147505, 0.14848749051471655, 0.1645104803350722, 0.3172750199500449, 0.351973190678601]",TEST,0.25907682307280583,0.3053651940445446
topo,10,C,ACTIVITY,SVR,"[0.5794602124536754, 0.5206694061659628, 0.564234778268741, 0.5677573957916447, 0.5204420061093045, 0.5556016090437272, 0.6055537073034989, 0.5792415958580769, 0.5616711045605649, 0.5774088238314212]",0.3215769843412726,"[0.2096067532613598, 0.4210031757863638, 0.3412891225851763, 0.3027631527196025, 0.4978014797416723, 0.34327667245151416, 0.1647460384826066, 0.32051427178170244, 0.30482935719511384, 0.30993981940761384]",TEST,0.29334502379110255,0.3498089448914426
topo,10,C,ACTIVITY,MLP,"[0.5638824383500485, 0.5421473185229716, 0.5747585263933761, 0.5396533407770927, 0.5396131336976766, 0.6199878903812749, 0.6071044010120594, 0.5781722378503777, 0.5399072493083998, 0.6104383130469051]",0.3386809862304649,"[0.35943452252530406, 0.3516520821898289, 0.3287812196791704, 0.4414167784006606, 0.2949578765225064, 0.27707589995125415, 0.3210404142249581, 0.3358438873858398, 0.39689645474779045, 0.2797107266773361]",TEST,0.3231425580137082,0.35421941444722155
topo,10,C,GROWTH,MLR,"[0.47895929371988155, 0.5078640886700163, 0.43030994752726226, 0.5072130640555887, 0.5082052571014912, 0.49201013908263325, 0.5133365513799878, 0.4629649118991589, 0.4799322303377279, 0.5026646953849367]",0.4557759589640244,"[0.49243239688304885, 0.4318150798027839, 0.5241686989152989, 0.4291519127483262, 0.43889006487562465, 0.4431128647749064, 0.4027268929574447, 0.5051669174357922, 0.46288507556680614, 0.4274096856802124]",TEST,0.4440037172737385,0.4675482006543103
topo,10,C,GROWTH,RF,"[0.7466869792398463, 0.7535134422240664, 0.748894908242276, 0.7744589020116884, 0.7525607705559875, 0.7797782855132198, 0.7576862421092263, 0.7701800668638198, 0.754082086947918, 0.774018017797056]",0.5193448107314089,"[0.5481092930614749, 0.509022124154088, 0.5821973275624462, 0.48710190759458083, 0.5991559562626622, 0.4725004949585495, 0.5191646442538566, 0.47402686585483256, 0.4762514091974692, 0.5259180844141287]",TEST,0.5057646032152167,0.5329250182476012
topo,10,C,GROWTH,SVR,"[0.8007905854576007, 0.803688938447999, 0.8029504496136588, 0.7585538839288819, 0.7966713210066678, 0.7845397956822506, 0.801624663313433, 0.7883548505562122, 0.7960504081127535, 0.7900920153346801]",0.5504502931435031,"[0.5609494888059648, 0.5455870188647142, 0.49342384874450607, 0.639936990511472, 0.5322252268325207, 0.5717651003091526, 0.5398383140653804, 0.5543005475021234, 0.5452890402043591, 0.5211873555948383]",TEST,0.5389652421797957,0.5619353441072106
topo,10,C,GROWTH,MLP,"[0.6815391561813133, 0.6494790507594612, 0.7131402985863503, 0.6824425794829412, 0.655751724726443, 0.6981158248481041, 0.6947103391858488, 0.6868842416860927, 0.7088676660082429, 0.6875779693304185]",0.5779577460450607,"[0.5991859892670652, 0.6693669627431926, 0.5326122196304317, 0.5260115627237129, 0.5358649415272382, 0.5985205770403994, 0.5920500080061792, 0.6022723122177516, 0.5786880193754246, 0.5450048679192114]",TEST,0.5646792839364002,0.5912362081537211
topo,10,C,SYMMETRY,MLR,"[0.18510012189973435, 0.13758296575945095, 0.15388691425828915, 0.14489515404634112, 0.1422306400864929, 0.15585012524012387, 0.12920426779930616, 0.16961467540544362, 0.16116531326070405, 0.16329795965173977]",0.028394662770923437,"[-0.017338619374026365, 0.038308809796251286, 0.03959438198605314, 0.08343878475847166, 0.05833187908627824, -0.02660279289283718, 0.1259721693880156, -0.008332139243142356, 0.0261191246320025, -0.03554497042783211]",TEST,0.01282875384009995,0.04396057170174693
topo,10,C,SYMMETRY,RF,"[0.3283852021700313, 0.3067218373514702, 0.30512319285376, 0.316757869660098, 0.3147115108999319, 0.30592484645911333, 0.31317298293481, 0.2864353181409388, 0.3164298894686758, 0.29141392826991563]",0.052089717872998806,"[-0.0029096691288714727, 0.05204398011447331, 0.07463778710526692, 0.05568723079936777, 0.02597567604544382, 0.06579625458819771, 0.02594348921807832, 0.09734873448545622, 0.06689132746865378, 0.059482368033921706]",TEST,0.04347470348078503,0.06070473226521258
topo,10,C,SYMMETRY,SVR,"[0.36950242122115273, 0.39376473373588894, 0.35732294635018935, 0.4063515164894197, 0.3979846518778797, 0.3570166519465473, 0.4007072953590921, 0.38217204252474324, 0.4032766041528003, 0.4165483884638703]",0.009315767730741664,"[-0.04114110139696603, -0.02607523943517487, 0.07000950308592269, -0.05346505591136275, -0.014237913643263544, 0.12264420865852699, 0.02463372381281681, 0.022594795976503046, -0.007850225243478226, -0.0039550185961074735]",TEST,-0.006716527564234975,0.025348063025718303
topo,10,C,SYMMETRY,MLP,"[0.36720694624190964, 0.12330080496726448, 0.16316535684948053, 0.21736533964817606, 0.13074387031516566, 0.20649914861014518, 0.18206000685349022, 0.22116476010742625, 0.09168868906125094, 0.0901657984921973]",0.021585571555376104,"[-0.07434966600002646, 0.05035211877695034, -0.03096365640581933, 0.04654648606647438, 0.01623813221389081, 0.02082763423241274, 0.057393841584627237, -0.04697932676215122, 0.14192559078195155, 0.034864561065450994]",TEST,0.003123136313364052,0.04004800679738815
topo,11,C,ACTIVITY,MLR,"[0.4398100139086458, 0.4224806640000487, 0.4029156602592573, 0.34956175063745154, 0.4029092268638591, 0.40690097224922406, 0.442446371112278, 0.4042858548186732, 0.37220150212622416, 0.36746352229640167]",0.3092314578589076,"[0.23804532882576668, 0.2753237608895527, 0.3001207224403116, 0.385924687646247, 0.303056485271192, 0.28678316947255034, 0.22836675277948026, 0.3173280517075566, 0.3767849621868141, 0.38058065736960445]",TEST,0.2922070784602815,0.3262558372575337
topo,11,C,ACTIVITY,RF,"[0.4820640276299848, 0.4448299725339949, 0.4516938092737086, 0.4446833890771892, 0.45441344887820423, 0.40145947605157095, 0.442310535799297, 0.4279230165015061, 0.44601379368510097, 0.41594467661913537]",0.3427388578098694,"[0.2362951151657029, 0.34813717298167157, 0.30182384284075237, 0.35145343860459877, 0.2990924099128649, 0.46706299894904246, 0.3227100180110015, 0.35751843484879076, 0.3363027725115394, 0.4069923742727293]",TEST,0.3239610978529123,0.3615166177668265
topo,11,C,ACTIVITY,SVR,"[0.5645440777729874, 0.5578994916152913, 0.6043042483379104, 0.5628664869624856, 0.5637227863539322, 0.5567176246256629, 0.5378941890169888, 0.588783895544239, 0.6101767963053849, 0.5317883515842401]",0.34660660434462365,"[0.3406489834329196, 0.30628120374023726, 0.25787293671353495, 0.3487232884325965, 0.41652474757386726, 0.36301361209504224, 0.38965638637483746, 0.3101742198509041, 0.2559513925824265, 0.47721927264987074]",TEST,0.32583254579224047,0.3673806628970068
topo,11,C,ACTIVITY,MLP,"[0.6331321057586357, 0.5715010964799299, 0.606793117914459, 0.6152714212278332, 0.5850280029781418, 0.6400367316470079, 0.6650736840342759, 0.5558838891973303, 0.5963458576990252, 0.6113134784861703]",0.3021587745098809,"[0.28481012802471484, 0.3314635691213331, 0.37604015705440785, 0.28273559204954835, 0.2611880373618488, 0.30101707752792095, 0.20523346229097983, 0.377766350181318, 0.3028593641703782, 0.29847400731635854]",TEST,0.28673137680874444,0.3175861722110173
topo,11,C,GROWTH,MLR,"[0.7481473662718159, 0.7344278423461772, 0.7242051348352322, 0.7302984991042982, 0.7357615925162035, 0.7387267950799834, 0.7323845851724596, 0.7486626465966537, 0.7170012239925849, 0.7394667881567347]",0.5943943418439697,"[0.5400988022855957, 0.5772460359025506, 0.6246339846758683, 0.6375689319509242, 0.5824414445361048, 0.5896380173056133, 0.6062027305483941, 0.5679570695403364, 0.6312803593773745, 0.5868760423169339]",TEST,0.5852065694549896,0.6035821142329497
topo,11,C,GROWTH,RF,"[0.7528678024497268, 0.7498071096372905, 0.7376176099512756, 0.7405462455181498, 0.7602208181007641, 0.7600156047412825, 0.7587123435821691, 0.7391625533234122, 0.751951264127169, 0.7495984949120107]",0.5384654846421009,"[0.5665881146475997, 0.5437630200479071, 0.5309447011110834, 0.5557114192909991, 0.47469693961711523, 0.5482837718698164, 0.500852762682148, 0.5568183175188717, 0.5217146068741891, 0.5852811927612789]",TEST,0.5286881626642478,0.548242806619954
topo,11,C,GROWTH,SVR,"[0.7106612739771434, 0.7150807766867737, 0.7085261203687261, 0.7387473349169618, 0.6800720852928929, 0.7249597627575888, 0.6986711515453965, 0.7254189683714407, 0.7309524566768311, 0.7024903200285155]",0.6180329406668463,"[0.6286536847574645, 0.64343647611141, 0.6352896753111212, 0.5636643929650191, 0.7034600103061824, 0.5707839829964287, 0.6159019891705702, 0.589885460241892, 0.5607025701549517, 0.668551164653423]",TEST,0.6038280802795152,0.6322378010541775
topo,11,C,GROWTH,MLP,"[0.7348966022366552, 0.7402791649754994, 0.7180832398977697, 0.7017756395187644, 0.7252108683624188, 0.7251004260730869, 0.7265876019609449, 0.724024461304789, 0.7381494735417379, 0.7111036841100644]",0.6217692857830922,"[0.5730906576001167, 0.5964163615154425, 0.6313455567464721, 0.6925789787229475, 0.6458318535026593, 0.6040186549273066, 0.6116443553801859, 0.6529612354510925, 0.5798273488986915, 0.6299778550860076]",TEST,0.6108540909287133,0.6326844806374711
topo,11,C,SYMMETRY,MLR,"[0.14634534268957, 0.12906767247838824, 0.16156116263508813, 0.14729383444953292, 0.15528995590713401, 0.14862040023735956, 0.1579849050378742, 0.1391010458705172, 0.1705400102311858, 0.191255998924595]",0.06684660206347767,"[0.06998199799299332, 0.11028063992600523, 0.07904634822584977, 0.09427052657655632, 0.028223132218158975, 0.07703201144871763, 0.06928041286916475, 0.0689486627220307, 0.06680639757781848, 0.004595891077481595]",TEST,0.05774810685231577,0.07594509727463958
topo,11,C,SYMMETRY,RF,"[0.22010315381487744, 0.22545378586439369, 0.21393403105379072, 0.20462582136015395, 0.20524547174333785, 0.19755824809572953, 0.21871729488604807, 0.19823535683359972, 0.23284560869796955, 0.24011154754487263]",0.05105498146023486,"[0.0328498286986324, 0.05987878993677742, 0.03279575228603715, 0.08333505833875832, 0.075323791703227, 0.04530187748589076, 0.0638559504799916, 0.06315577359925151, 0.026691523432511688, 0.02736146864127076]",TEST,0.04483242734847278,0.05727753557199695
topo,11,C,SYMMETRY,SVR,"[0.3497759494123375, 0.36820093946005494, 0.41955953873595064, 0.4033446188324622, 0.43388750106229623, 0.3772069987024962, 0.42440702806446606, 0.40715897428908643, 0.4013578937732495, 0.43020216698164526]",-0.02124316367483179,"[-0.044840314676951154, 0.11668019925682183, -0.1073945439670787, -0.10456701525585665, -0.0014341859989368544, 0.025856894433404443, -0.10847859928876713, 0.05600886500382296, -0.03942467664714977, -0.004838259607626849]",TEST,-0.04376715103716405,0.0012808236875004667
topo,11,C,SYMMETRY,MLP,"[0.20312484940835218, 0.20389861124472441, 0.1526731530061598, 0.11539661450820848, 0.1669692252144741, 0.2520968963618233, 0.254141254306094, 0.11525196655104464, 0.17273748354857943, 0.13492315078470385]",0.028143866442804543,"[-0.015846919515858593, 0.04516431684454569, -0.009829908470972981, 0.028916333849904774, 0.058382468546393396, -0.03681986756415889, -0.19300971183407256, 0.14457776873953543, 0.12213600771650324, 0.13776817611622594]",TEST,-0.002207397079962283,0.058495129965571366
topo,12,C,ACTIVITY,MLR,"[0.4805823144797755, 0.4709744148801057, 0.47435924518953676, 0.4433056621559056, 0.5071876477381592, 0.46316543818224265, 0.49518406030904394, 0.5242715710280355, 0.4749474716123844, 0.45646924924415366]",0.3699397077751185,"[0.38260238303509375, 0.38364219886374573, 0.37515916609292455, 0.42963009277256703, 0.2937772303741858, 0.42087961147512365, 0.38661071554722404, 0.2791819969986228, 0.35316477297624715, 0.3947489096154515]",TEST,0.3551932971390178,0.38468611841121914
topo,12,C,ACTIVITY,RF,"[0.5075737953321496, 0.4938426345351703, 0.49324775726986547, 0.424399624923648, 0.4744548413143699, 0.4405559798378199, 0.5137696397928937, 0.4780055882990195, 0.46540054194591707, 0.45263429339958017]",0.33049723663279024,"[0.256608632636397, 0.3204239245663536, 0.27875585409667836, 0.4871785237906866, 0.3242649615242069, 0.3932121236878018, 0.1899935336375964, 0.30286066916066245, 0.34739821232345514, 0.4042759309040641]",TEST,0.305398790213788,0.35559568305179245
topo,12,C,ACTIVITY,SVR,"[0.49586098741844753, 0.493626928843527, 0.5284433047144009, 0.48803336629027494, 0.4605423773422209, 0.5363624886476357, 0.47850377351204476, 0.507532801495435, 0.5117825080395297, 0.5152391938683093]",0.3271616781358301,"[0.36584055464661847, 0.36366631043685504, 0.2285357998012576, 0.3649916653417796, 0.44103152065870777, 0.2853960953476281, 0.36284517142585204, 0.32108204641621485, 0.2723617706719318, 0.26586584661145574]",TEST,0.30798669368884746,0.3463366625828127
topo,12,C,ACTIVITY,MLP,"[0.5349590102733699, 0.5139402558731399, 0.48471733617760493, 0.5580530612381895, 0.5337252149162826, 0.5087433403317831, 0.5153067922530069, 0.5339735880866787, 0.556573105546557, 0.5246223408731114]",0.33465511750303595,"[0.31435050495634653, 0.36111671429901726, 0.48027497979455425, 0.2587131541415406, 0.3354971015536, 0.4217991398779649, 0.35689136716173353, 0.35118977782830285, 0.24713984885239904, 0.21957858656490037]",TEST,0.31070746937797117,0.35860276562810073
topo,12,C,GROWTH,MLR,"[0.3673160912619572, 0.4439607897359501, 0.4356477099378957, 0.37720741308979744, 0.4120389169365474, 0.4270507284085143, 0.3990949408253124, 0.3925653167157729, 0.42290708245511466, 0.37401216277940996]",0.3720314838692911,"[0.3619981055758398, 0.32095292887387983, 0.3399566576749191, 0.40999652306474255, 0.39116553041838864, 0.3548758534301749, 0.38402453730482056, 0.4056419318064939, 0.33615880323779845, 0.41554396730585363]",TEST,0.3618855810007585,0.38217738673782364
topo,12,C,GROWTH,RF,"[0.8492954747988968, 0.8479200074901183, 0.8405367498573166, 0.8562200299248889, 0.8538142506671138, 0.850385125777158, 0.8474273541077065, 0.8481011734647499, 0.8422055468608931, 0.8490356600226959]",0.4729873394718089,"[0.44655640779685146, 0.5608416522147539, 0.4701047751499099, 0.432215155119378, 0.4543227009396039, 0.46629473486466555, 0.48354369446764645, 0.43942814155951704, 0.5197581887886507, 0.45680794381711154]",TEST,0.46108450120376127,0.4848901777398565
topo,12,C,GROWTH,SVR,"[0.6902492160285016, 0.6985628684530758, 0.7008834030265181, 0.6910693774259886, 0.7199848279033605, 0.6742526717759161, 0.7044566384180266, 0.6930736304735658, 0.6642768162730026, 0.6671812988636436]",0.478812542330061,"[0.4487642364489184, 0.4313162983356259, 0.4196926439369649, 0.5073683413726532, 0.40298131421828887, 0.555413160739928, 0.43971362139409276, 0.4924086183108596, 0.5404270678026234, 0.5500401207406557]",TEST,0.4615873525202303,0.49603773213989166
topo,12,C,GROWTH,MLP,"[0.7765279151485672, 0.745660209244021, 0.7389404764062768, 0.7893237586672821, 0.8329042200734382, 0.755184882993156, 0.7600038634209364, 0.7284068131779752, 0.7825236582277889, 0.7855815950586265]",0.5054564666916586,"[0.501195734239295, 0.4852314102508435, 0.5616258240555658, 0.4720937288167324, 0.5527495924661692, 0.5132817849054527, 0.35760257823738417, 0.5969058036569487, 0.4364729906924314, 0.5774052195957624]",TEST,0.4837418983899969,0.5271710349933202
topo,12,C,SYMMETRY,MLR,"[0.1775330460899358, 0.16683098533389917, 0.226367051249019, 0.19418372483031343, 0.14257828717271237, 0.1677247727700788, 0.17707348736175677, 0.2149076645761845, 0.20273950239554162, 0.19407565680410932]",0.11243179636916363,"[0.13218706280899217, 0.13160853452761945, 0.054928499253600105, 0.06838213674236482, 0.1710834538509146, 0.17741069769012063, 0.12492704228249774, 0.09460790524492713, 0.06249844855383446, 0.1066841827367655]",TEST,0.09952153276809925,0.12534205997022801
topo,12,C,SYMMETRY,RF,"[0.2799959930405509, 0.24701152328139142, 0.2882505504641226, 0.2728126433531538, 0.26878599304828366, 0.28552963036939694, 0.2593051463049494, 0.2847498787011469, 0.2956956229067138, 0.26904458905621587]",0.12992551536000269,"[0.12363504028927153, 0.1564998014589144, 0.12386986740630379, 0.15364455574242852, 0.1399086643793549, 0.11485464021325287, 0.13727955828988525, 0.15049363794768345, 0.05040688757885903, 0.1486625002940729]",TEST,0.12053230641314742,0.13931872430685793
topo,12,C,SYMMETRY,SVR,"[0.4334000275407822, 0.3970790763566827, 0.4410094985382098, 0.44962415297637603, 0.4283084816134719, 0.4503694445354024, 0.4321643997449004, 0.40530556691007047, 0.41866401088935146, 0.4150772002546904]",0.006438438511531808,"[-0.013041539362228072, 0.0496911911019815, -0.026317861692552347, 0.023385967095708393, 0.00037344496032842844, -0.030088480035862508, -0.0808304110859106, 0.05367207144896502, -0.024615674582508795, 0.11215567726739706]",TEST,-0.009983749131678155,0.02286062615474177
