feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,num_observations,set,se_lower,se_upper
topo,8,C,SYMMETRY,MLP,"[0.16344961223753063, 0.08206494213858506, 0.22475522657525038, 0.09170545035618238, 0.16153860463346514, 0.13822291989278357, 0.17291807608376009, 0.1757455381992542, 0.13636768972285895, 0.175606981961121]",-0.028152575880796293,"[-0.11925198787404145, 0.02100843863445867, -0.13235049125454879, 0.07677087570763264, -0.025360633368813446, 0.00229574949175404, -0.10263542754842359, 0.003222908360347332, 0.0004899771153006327, -0.005715168071628973]",350,TEST,-0.048492902636128724,-0.007812249125463862
topo,8,C,SYMMETRY,MLR,"[0.1106385789786487, 0.10545803167573486, 0.05548852580029384, 0.06038361418144267, 0.08950304065777259, 0.07533946204458764, 0.13914946140257378, 0.08716399411419706, 0.08223667406587032, 0.0682549951724628]",0.023556990096469645,"[-0.007851051355232341, 0.02329637434999632, 0.037870986745145996, 0.02737207890147364, 0.05277136861767928, -0.0002767931325264872, -0.04395670123520756, 0.024509158994319713, 0.058055459069133786, 0.06377902000991409]",400,TEST,0.013559756118468666,0.033554224074470625
topo,8,C,SYMMETRY,RF,"[0.19165804504164385, 0.16821251821416616, 0.17125046225257412, 0.16643122628848894, 0.15691750898098134, 0.16405246891976166, 0.17046782140919914, 0.16838427801660805, 0.20652387467664446, 0.1755246348867343]",0.03867858333121425,"[0.013480871938162942, 0.04149147553595778, 0.03152275361750556, 0.03862339848006191, 0.03402803798514731, 0.10259799502356892, 0.0070715338895203095, 0.008178586550396272, 0.06733008118828199, 0.04246109910353957]",400,TEST,0.02998040199116621,0.0473767646712623
topo,8,C,SYMMETRY,SVR,"[0.4334924872281958, 0.3922038968306487, 0.3936134796136773, 0.3978708868700773, 0.34889390660161645, 0.3996016371412102, 0.36701593241484054, 0.39168283935753645, 0.3531262602690387, 0.3777475572102693]",-0.045739239363286464,"[-0.07649116493721797, 0.030306191160291873, -0.07943350943490901, -0.025875968502339086, 0.011094473136516236, -0.13948909316689395, -0.08532732171761914, -0.06019665773983629, -0.07758897412167376, 0.04560963169081644]",400,TEST,-0.06346289666569743,-0.028015582060875496
topo,8,C,SYMMETRY,MLP,"[0.09623707746461485, 0.10262482842823173, 0.14361574340947547, 0.1152135936442964, 0.15896191619638733, 0.12324650516613023, 0.157896564655438, 0.1759245386620768, 0.11612303512584654, 0.14300697889848502]",0.025195550365829444,"[0.005696586405901094, 0.024974652303053735, -0.012356567102241867, 0.08908316225083146, -0.020178402670135265, 0.05089451600966144, 0.027807593660950647, -0.028243835910621184, 0.032873552666523254, 0.08140424604437113]",400,TEST,0.01308264844909882,0.037308452282560065
topo,8,C,SYMMETRY,MLR,"[0.10539842841942126, 0.060058756019851556, 0.07943856764425838, 0.08615449842837819, 0.09200693246506908, 0.11418962659244658, 0.0822237556867047, 0.06079118655019311, 0.08964410039890947, 0.0567503443267533]",0.011875143225555662,"[0.0008847593332805825, 0.04279453767405361, 0.018731194288091002, 0.004117322110654187, 0.011744768218007517, -0.0039078967579404544, -0.01988263980676952, 0.04809119758751523, -0.026571719381620396, 0.04274990899028486]",450,TEST,0.00401086967576981,0.019739416775341516
topo,8,C,SYMMETRY,RF,"[0.17649492513663378, 0.16823376773710919, 0.18042489660791305, 0.159852312907516, 0.1653149517082566, 0.14295582687781272, 0.16109677141429035, 0.15979297901302247, 0.1452877508613526, 0.1743756066029324]",0.03577781838234555,"[0.04998493104443036, -0.03404684636994837, 0.022834271318327715, 0.04130504174370331, 0.03147680681640308, 0.07304512875191971, 0.03553320031053042, 0.02329168020681749, 0.08219012934655012, 0.032163840654721665]",450,TEST,0.026287881861001505,0.04526775490368959
topo,8,C,SYMMETRY,SVR,"[0.38438017004572667, 0.39255602016049207, 0.34154846219160007, 0.37088493307640746, 0.3605490030210098, 0.3672621540146044, 0.36510102122601906, 0.36226629623797646, 0.3727834158333253, 0.40842616613013405]",-0.039602863783968434,"[0.08067108888268748, -0.06481623631409184, -0.1188555632635655, -0.038278298208726635, -0.004470257186451443, -0.03518121664439611, 0.007599497785897968, -0.013636284544867872, -0.09683180065965691, -0.11222956768651349]",450,TEST,-0.05806640873442563,-0.021139318833511233
topo,8,C,SYMMETRY,MLP,"[0.13618130993814104, 0.09565270171493923, 0.12826759876196814, 0.1898089413392856, 0.18428334526891832, 0.1335278560204135, 0.11778580170087694, 0.14385066414616388, 0.17559655209545688, 0.08510702560140171]",0.01138576987991471,"[0.0100790405567871, 0.08778573360319497, 0.05370983967436593, -0.015658262413359658, -0.03002442878249645, -0.004632177236424173, -0.01737500762406241, -0.037301074284272095, 0.010883432945580807, 0.056390602359833064]",450,TEST,-0.0010866100671571774,0.023858149826986596
topo,8,C,SYMMETRY,MLR,"[0.07383165510409428, 0.06387328767590428, 0.07882196336906455, 0.0789685188467556, 0.0788546362847734, 0.06889704012795328, 0.08616567983900159, 0.10426231110721984, 0.06514142876896634, 0.05559680250644572]",0.03173612794881168,"[0.04735498127616755, 0.04439984229713689, 0.038748272160245234, 0.03165240999974295, 0.04394183037573385, 0.033386268161470056, 0.02892590896902969, -0.02814470728049434, 0.04418797410409181, 0.032908499424993076]",500,TEST,0.025136709613854474,0.03833554628376888
topo,8,C,SYMMETRY,RF,"[0.1763899290976566, 0.14586710361152944, 0.14280464132544612, 0.15342363288986638, 0.1467691327745333, 0.12824492777351737, 0.15088158492791082, 0.1626612266463494, 0.15033672160144496, 0.16445426904674498]",0.0474596931151293,"[-0.028612364206448637, 0.0558829338140191, 0.05212612940053929, 0.04633326540359295, 0.06094427406643699, 0.09170945694198473, 0.05965662264885507, 0.024621022897186373, 0.06640095546061786, 0.04553463472450925]",500,TEST,0.03794461240365271,0.05697477382660589
topo,8,C,SYMMETRY,SVR,"[0.38906250958348143, 0.3876582156814644, 0.35819740857667015, 0.3779070666793072, 0.35746902594326213, 0.34721697092908765, 0.35060629277120536, 0.3780712514929644, 0.3696001093615069, 0.3780202267177001]",-0.029972740692325764,"[-0.03885880810694853, -0.01657648558049507, -0.00334993290240293, -0.017296968112945565, -0.012056906935766998, 0.004429924052200551, -0.010892296381135314, -0.12710261402761192, -0.06318027898607492, -0.014843039942076919]",500,TEST,-0.04170403025677809,-0.01824145112787344
topo,8,C,SYMMETRY,MLP,"[0.10586969087873321, 0.165696413104785, 0.18359814426232302, 0.10778445751632204, 0.14566431117830825, 0.17917810605877027, 0.11094021623222339, 0.18419995820874313, 0.1608225472794862, 0.17536444055653777]",-0.004507304034336479,"[0.06836154115011317, -0.06561872845045635, -0.03574732248329893, 0.053667699502387034, 0.024821088790975332, -0.022929331457126834, 0.04559221031515148, -0.09758201095348773, 0.014503281335397467, -0.03014146809301943]",500,TEST,-0.02087667953591913,0.011862071467246174
spatial,8,C,ACTIVITY,MLR,"[0.875573039541614, 0.6550693098118481, 0.6328662451076292, 0.6875414223543874, 0.7346342992666033, 0.7431128389279438, 0.7202606900144961, 0.8373044950088824, 0.8222397528765188, 0.7511855651038191]",-0.3776694150648289,"[-0.3857179935543438, -0.9881414890912907, -1.7016870567005822, 0.09852535372487448, 0.22095051177011937, 0.016071295199714397, 0.40275150006600113, 0.16491960334003408, -1.2339135172899378, -0.370452358112878]",50,TEST,-0.5898619777493933,-0.1654768523802644
spatial,8,C,ACTIVITY,RF,"[0.49569801196703456, 0.5890545393241945, 0.6887228594868375, 0.45744943140943717, 0.7316178213044982, 0.629506928253093, 0.5325513079265582, 0.6276165173771752, 0.6804450864702831, 0.4866606247917167]",0.058869553890471285,"[0.25860595688811094, -0.07013892066193916, 0.5753565105789106, -0.17403321281872608, -0.0027639583847676175, 0.2850779438409884, -0.008786440059250111, -0.12049140609139153, -0.10836673264967511, -0.04576420173754747]",50,TEST,-0.012416707318386427,0.130155815099329
spatial,8,C,ACTIVITY,SVR,"[0.6268180043518593, 0.5986471815517189, 0.813399019757422, 0.5152075360078429, 0.7609944545538425, 0.6698877199504818, 0.5518161084594764, 0.7201854619023451, 0.6618404217376058, 0.7229661872870654]",0.13058104543490553,"[-0.051111328741599626, -0.3233553378430598, 0.38065008846423654, 0.13807342296131486, 0.33109517030445523, -0.14733074847026706, 0.33732283453680134, 0.11166477823544851, 0.2218847616014996, 0.3069168133002258]",50,TEST,0.059755021650983606,0.20140706921882745
spatial,8,C,ACTIVITY,MLP,"[0.8976379119709554, 0.9147228228333852, 0.8492964704489102, 0.9145898245499497, 0.8582442911762975, 0.8477720156027518, 0.865011870330001, 0.8818964945599881, 0.9081974690760314, 0.9310458767807213]",-1.4208628529950238,"[-0.0964233667279939, -0.5721746570149993, 0.023635482939880048, -6.843941828036572, -0.7878144039249395, -0.5514900101312443, -0.713108273020624, -1.2070948980670337, -2.1748543186333946, -1.2853622573333143]",50,TEST,-2.0230323384667104,-0.8186933675233371
spatial,8,C,ACTIVITY,MLR,"[0.49327237815201574, 0.4591501532608633, 0.540397225065534, 0.6253983296297672, 0.5312035830657232, 0.632836011005143, 0.6299212100633579, 0.5810874813671171, 0.6083672567977035, 0.5706669601310874]",-0.006109966196826799,"[0.09364103338980279, 0.13163267070492735, -0.3167039260500719, 0.3614485413911367, -0.1045758869991793, 0.3571409776513855, -0.19068408873609788, -0.8311310419490407, 0.0694339384840208, 0.3686981201448487]",100,TEST,-0.11849561080372856,0.10627567841007496
spatial,8,C,ACTIVITY,RF,"[0.4800469081611096, 0.5111523483933679, 0.6448745875161339, 0.6312648988808505, 0.43255690241257094, 0.5138531400669035, 0.4552909808791378, 0.5741412812218842, 0.4053335629107774, 0.4214686716000463]",0.2342389060339968,"[0.24779146284202014, 0.17837847553749087, 0.475754904364199, 0.10212948202781147, 0.1318101086512412, 0.2803792449263728, 0.17624035408204508, 0.1815587628223424, 0.25564354944140133, 0.3127027156450439]",100,TEST,0.20191843512874058,0.266559376939253
spatial,8,C,ACTIVITY,SVR,"[0.5815657768773173, 0.4312345667622466, 0.688112425705229, 0.512748367077241, 0.5557976502204551, 0.6568850771208636, 0.5388142524876101, 0.5933428599876116, 0.5330913554266201, 0.5964891532198344]",0.1619965054998563,"[0.07874210896690603, 0.24259343358442498, 0.45290441144033844, -0.25762190598955215, 0.12051431333465235, 0.09711095282921456, 0.31369587417639244, 0.2726866754357957, 0.05560032519356306, 0.24373886602682793]",100,TEST,0.10426158881713227,0.21973142218258035
spatial,8,C,ACTIVITY,MLP,"[0.8319386062060936, 0.8184689923844594, 0.8342725167508594, 0.7997000377128668, 0.6972285242418637, 0.8059472934198758, 0.720118692357599, 0.7797649416240608, 0.7595488381100073, 0.7048381884891738]",-0.3088346806548025,"[0.36844247950299047, -0.7422169275689781, 0.15781689644217733, -0.8808272540911755, -0.2822168620009142, -0.12517967560525523, -0.09662568752578538, -1.3240064329502843, -0.19351456616519225, 0.029981223414392466]",100,TEST,-0.4647065087801735,-0.1529628525294315
spatial,8,C,ACTIVITY,MLR,"[0.584332781913919, 0.42542853289865434, 0.45938718191082717, 0.6350662091944145, 0.5836494799836119, 0.35345730375034035, 0.4387265159561733, 0.5233319729429275, 0.4522175639197834, 0.46452669463828433]",0.15851784763688212,"[0.16718271150996322, 0.15371268118147108, -0.046738961437254645, 0.27186557900190234, 0.10580666890091772, 0.3769666780525778, 0.1941472328577678, 0.05329171856309456, -0.0036547285376491434, 0.31259889627603044]",150,TEST,0.11753522929872415,0.1995004659750401
spatial,8,C,ACTIVITY,RF,"[0.5022278649770096, 0.4780986840506589, 0.41342643953906055, 0.45557246992039024, 0.40943119940407147, 0.38264661404711475, 0.5002465882082219, 0.3858588775631976, 0.493829032668355, 0.46200231878556486]",0.25925559873594384,"[0.5162628625948229, 0.39726306758240715, 0.21196256475728614, 0.22158871382860112, 0.24836106895033205, 0.17824353321239783, 0.22887453942774827, 0.0824926715933677, 0.2187696604531203, 0.28873730495935523]",150,TEST,0.2231845176138054,0.2953266798580823
spatial,8,C,ACTIVITY,SVR,"[0.6856553247555431, 0.5874799649517508, 0.5199962498871596, 0.5903995403317563, 0.5737906584648171, 0.5496454748370203, 0.7070857809743303, 0.6087075482090145, 0.5287600659576344, 0.5232465374115806]",0.12445664523320728,"[0.20123226690138063, -0.10829712488079601, 0.23973088866292203, -0.1907009865281566, 0.22538518139068064, -0.0041133629558673945, 0.11353492700486645, 0.07895157303407963, 0.4098564652373897, 0.2789866244655739]",150,TEST,0.06905622273282801,0.17985706773358656
spatial,8,C,ACTIVITY,MLP,"[0.652034598632394, 0.7099330342099068, 0.6905049067621145, 0.7036917193233261, 0.6945743464468817, 0.6353829954602941, 0.7467959361992428, 0.7968042703444499, 0.6727137984860836, 0.7043557395079354]",-0.22314912146031968,"[0.02080503373966902, 0.2186095786829908, -0.07651748340515407, 0.28909773203974676, 0.02439651667354159, -0.036358605479503536, -0.4370537851563707, -2.2031832885590936, -0.24421270935182782, 0.21292579621280439]",150,TEST,-0.44204697689975814,-0.004251266020881189
spatial,8,C,ACTIVITY,MLR,"[0.4451665858181171, 0.40425178859811295, 0.47803842738697544, 0.42326812461456076, 0.36251476527825244, 0.36687601090813626, 0.34820126422846565, 0.5208213236147342, 0.39577784173075214, 0.4078719707241547]",0.1375048074313027,"[0.35809462048134566, 0.04084299627806354, 0.22164121802471204, 0.06726456962966743, 0.015129229963654844, -0.02037965587797963, 0.12068450320086777, 0.06818524898566636, 0.18274477965378655, 0.32084056397324223]",200,TEST,0.09868908095390058,0.1763205339087048
spatial,8,C,ACTIVITY,RF,"[0.4173220953928576, 0.5397324074027887, 0.4265233636949306, 0.46789525595572845, 0.44657748102691885, 0.5204308369094769, 0.3769418355580283, 0.4534738073513428, 0.42884748420595753, 0.3982874569208239]",0.2501393994693005,"[0.2301522538342471, 0.5319048405386433, 0.2607983718248664, 0.2911554991575446, 0.14195068115224974, 0.29310372723889255, 0.27287558612157825, 0.13948248039778743, 0.16774418868022045, 0.17222636574697536]",200,TEST,0.2153889727617895,0.2848898261768116
spatial,8,C,ACTIVITY,SVR,"[0.5846378510099366, 0.5934851293084518, 0.6316032356921699, 0.6210936141271137, 0.5925741189683487, 0.6184207003638482, 0.5938165272361, 0.6154951636425938, 0.6092956761428894, 0.6615561003198931]",0.2322172303309918,"[0.22596879212160947, 0.1737824793474546, 0.3637102920430133, 0.07924290877627094, 0.27410020151962944, 0.38990545649085095, 0.15377482501217343, 0.14412925391644127, 0.2648655584163252, 0.2526925356661499]",200,TEST,0.20286372195848681,0.2615707387034968
spatial,8,C,ACTIVITY,MLP,"[0.6955033376344928, 0.6600519612799634, 0.5717784090451573, 0.6550914003167464, 0.5839265142440402, 0.4940432827555047, 0.593261459303719, 0.6736315567824509, 0.5716441495864859, 0.6705602792410212]",-0.12853764760083985,"[0.29808388142958453, -0.25498936557516383, -0.4930550907381501, -0.8874307904473766, -0.06260730274791282, 0.0661093159111068, -0.03762913606373153, 0.047952769073794865, -0.0989299577609748, 0.13711920091042495]",200,TEST,-0.231488382736879,-0.02558691246480073
spatial,8,C,ACTIVITY,MLR,"[0.33468629656547166, 0.3880874337624306, 0.4684876124333619, 0.43241833477031366, 0.4106917291815939, 0.4761453589901965, 0.38632800180907867, 0.48631010446559364, 0.47588124240031926, 0.38337290744370045]",0.11240750246865124,"[0.30889814305350927, 0.06883169214339524, 0.20009777060706935, -0.14587337637162712, 0.32938174507875506, 0.08881411084052437, 0.18451348634993636, 0.043073211927240784, 0.0007983511038137658, 0.04553988995389513]",250,TEST,0.06887878945108515,0.15593621548621733
spatial,8,C,ACTIVITY,RF,"[0.36967218264621293, 0.4009473738298741, 0.4652149315049736, 0.4000205909783535, 0.4563026611311387, 0.5116545854095143, 0.49752411460161916, 0.4046374503806113, 0.452483099477333, 0.4534853333302412]",0.3159943755356789,"[0.2619014645323666, 0.32128281988834373, 0.35245217408346374, 0.2606060185215675, 0.37215773545431496, 0.379880577287814, 0.39704061345524533, 0.3263916792649072, 0.2458241710284339, 0.2424065018403322]",250,TEST,0.29821729732660146,0.3337714537447563
spatial,8,C,ACTIVITY,SVR,"[0.5889586343117463, 0.5756946631026261, 0.580573011874291, 0.6132576443548097, 0.5451741464185489, 0.6077643915512384, 0.45657895858867736, 0.6187325399546753, 0.5269452212612932, 0.5162254327006313]",0.2976940139320816,"[0.18383619080469826, 0.264690262886795, 0.437362139142069, 0.11059525775943391, 0.34707254166304546, 0.3082593748079232, 0.42148434562839987, 0.2559579515899493, 0.3491888919258259, 0.29849318311267625]",250,TEST,0.2675553090270952,0.32783271883706805
spatial,8,C,ACTIVITY,MLP,"[0.5421079656645937, 0.6039115837003133, 0.5173095444757245, 0.6552788613832399, 0.5882166068245687, 0.599076650893615, 0.5446797448673006, 0.6079867781252145, 0.5139457538210476, 0.5758773623079672]",0.11306562860943532,"[0.176493021878545, 0.22508429497320803, 0.2985267781035247, 0.09108888946790428, -0.010934610684608215, -0.19854580322561155, 0.3465898327675354, -0.1782919812080217, 0.3345379568646736, 0.04610790715720381]",250,TEST,0.05332586680608105,0.17280539041278958
spatial,8,C,ACTIVITY,MLR,"[0.4356741761175561, 0.33901224782359385, 0.45116477937504407, 0.4003314595844868, 0.44128712464965936, 0.3900816430623466, 0.3438532016855008, 0.38104144513526705, 0.3497829575642474, 0.36208966683025734]",0.16153328676368234,"[0.10013000405138439, 0.2666303951983823, 0.1729160970368484, 0.1190140926483203, 0.14642109289696992, 0.22708033285466567, 0.25797113807351224, 0.25795384156088863, 0.15716615570270653, -0.08995028238685521]",300,TEST,0.12941814249172093,0.19364843103564375
spatial,8,C,ACTIVITY,RF,"[0.3930611039112052, 0.36594378216511836, 0.3907646044739821, 0.30069964580755937, 0.3386712746676356, 0.3375439901922678, 0.34534105238012014, 0.45839617408370725, 0.3390383513643275, 0.39476237557820015]",0.29388649455068355,"[0.35414348644291915, 0.25938346002303014, 0.37333025915859586, 0.32210517307587505, 0.3110551063369732, 0.35476459620680445, 0.2912719847153391, 0.20187670783117417, 0.22289892331659777, 0.24803524839952684]",300,TEST,0.27612584054656497,0.31164714855480213
