feature,timepoint,context,response,model,num_observations,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,8,CH,GROWTH,MLP,100,"[-2.3006672389414007e-07, 3.8414265746133935e-07, 0.2322380455192462, 2.284520530448919e-05, 0.11395765803109292, -5.963589748692044e-07, 1.2122000547787337e-07, -1.8548236280224728e-09, 0.39333314853586, 0.14937221199999473]","[-0.002822476049940237, -0.0011121778654390457, 0.12601254920877303, -0.41423595448268524, 0.00757757505724177, -0.000216102671203533, -0.0035074565307295913, -0.007376972580491747, 0.241250138596368, -0.05513076609441869]","[0.27743692466443715, 0.3263310210723694, 0.28046142337899954, 0.3520486742833013, 0.2564901112180059, 0.26695696562995486, 0.3018556640346995, 0.30340623060106325, 0.22514373970940388, 0.3012884767824652]","[0.3325270088595331, 0.32638593958047596, 0.26150374298751927, 0.1526469239055552, 0.25788644048365156, 0.30008662958150356, 0.29005231785324, 0.3376326441186978, 0.23448260001711402, 0.2239436704674135]",TRAIN,0.08889235863736389,0.04828135429780437,0.12950336297692341,0.28914192313746995,0.2783163166906972,0.2999675295842427
topo,8,CH,GROWTH,MLR,150,"[0.38923439691041073, 0.45028979331712904, 0.4025700366375222, 0.31516153234361644, 0.34850693192506366, 0.3438946084240522, 0.31824121715094633, 0.3982284142357482, 0.3420798374896602, 0.3245944778253337]","[0.21821557359103438, -0.7334973475800279, 0.08183078008649813, 0.16109647934857585, 0.0514580513002324, -0.3265953960051069, 0.2894284804332584, -0.16443696768440197, -0.028329408502485665, 0.13056404484841289]","[0.23393890666129394, 0.2753021004952256, 0.25338571106997343, 0.23448369826308446, 0.1853867057937836, 0.24890546674450398, 0.24844318368055743, 0.26505142566605006, 0.20633082296174934, 0.27521941642928277]","[0.2928896310130195, 0.23622205299108798, 0.31124782196554657, 0.3383660544768634, 0.31777406047617535, 0.22399121784238826, 0.31473046305901686, 0.34111498720607303, 0.2994744824900008, 0.2676446746262487]",TRAIN,0.3632801246259483,0.3499035159967395,0.37665673325515703,0.2426447437765505,0.2339513919501772,0.25133809560292375
topo,8,CH,GROWTH,RF,150,"[0.37680867876100155, 0.37539250196107765, 0.5574840481548868, 0.546811184307437, 0.43603722601682027, 0.2903760552742235, 0.4084368419279719, 0.36593194533730267, 0.3530109513975901, 0.36571944437634285]","[0.23167100530146145, 0.06848159367822915, -0.0703841085802075, -0.07868760655374896, 0.10190743133570401, 0.07677009434770721, 0.04481424671273837, -0.2617562407413152, -0.23543783672067065, -0.10662834075547423]","[0.28418585557642456, 0.2427509541578128, 0.22507803562266998, 0.2004338701060007, 0.2626961808361355, 0.20781333814599667, 0.1760667192666266, 0.2214621685657051, 0.20349722476962936, 0.24197208226780414]","[0.25224311130754945, 0.35659159286936165, 0.2860101724955972, 0.4942293400236867, 0.2565874066315926, 0.32274128482496894, 0.3623853402695691, 0.22281627271788987, 0.19560151874154297, 0.28448824845139303]",TRAIN,0.4076008877514655,0.38213494747738236,0.4330668280255487,0.2265956429314805,0.2169676169309331,0.23622366893202787
topo,8,CH,GROWTH,SVR,150,"[0.2711586564641022, 0.3327252113055996, 0.22004739204834767, 0.3275710622162028, 0.6046128793858462, 0.5758425549095842, 0.3939719160618185, 0.5682125957963606, 0.48984183961488437, 0.4528761891331856]","[-0.0077124236605208285, -0.0950175018738244, -0.31309747122448917, 0.2738768129279735, -0.09067711802854594, 0.09206609652759734, 0.12845704988395124, -0.11346314215181263, 0.0435083688289255, -0.449488632137343]","[0.26250400717446726, 0.2536430404748257, 0.316119990113006, 0.2586648045970655, 0.2050402886632588, 0.220441964673321, 0.23234743350687873, 0.22328032922968696, 0.15639101416822518, 0.1956812312686414]","[0.22696985039971257, 0.3280272173129209, 0.3856387923819945, 0.3265178458848624, 0.23036342818895383, 0.22618134538656334, 0.362824434064534, 0.2098629215725683, 0.42132928357663874, 0.3208058190054232]",TRAIN,0.4236860296935932,0.3830497283929714,0.464322330994215,0.23241141038693766,0.21931303380986866,0.24550978696400666
topo,8,CH,GROWTH,MLP,150,"[0.19043524272741286, -1.9625011615787002e-08, 0.24067382327768538, 0.3360774666914802, 0.2199297703477976, 0.4066091803461064, 0.24906590577134824, 0.4309911267157175, 0.35313789348876135, 6.59721940254876e-06]","[0.22026074328739775, -0.027152398953159462, 0.2272974578590422, 0.2856113765560324, 0.2601592966444607, 0.35296241429640596, -0.007982284170104714, 0.24409682541851485, 0.32398977664035733, -0.013502088708076565]","[0.29617449702857496, 0.2552792016636417, 0.2700851197918014, 0.24572252183780402, 0.25839637032244867, 0.23669399323452825, 0.2707884189447078, 0.2124911357826741, 0.21963248078902273, 0.2678960792733773]","[0.23829601312789406, 0.2430156596024837, 0.24262747100432036, 0.23307230420021532, 0.21477490697249205, 0.30187774716544896, 0.2672513511890177, 0.3165073972009449, 0.21469669577773742, 0.3303624673287367]",TRAIN,0.2426926986960701,0.19748940760888792,0.28789598978325226,0.2533159818668581,0.24569969430057617,0.26093226943314
topo,8,CH,GROWTH,MLR,200,"[0.2726581861061177, 0.28798563607287975, 0.3525417790168729, 0.43507151584989956, 0.3727686793096332, 0.3162735330493671, 0.48190136627517044, 0.32647354032897036, 0.3975099029907685, 0.267928773199678]","[0.09451504263156418, -0.24099587132543698, 0.07526212432804447, -0.0817505446474518, 0.5020693233866216, -0.05595895944042062, 0.2750744190987957, 0.2025678039450607, 0.08556397950305228, 0.04778490479381814]","[0.32049199983402454, 0.28963104190189054, 0.301387814294235, 0.27235216168301996, 0.23524657285653577, 0.2695251212655157, 0.21893418818984392, 0.26317294475268654, 0.21921532271904237, 0.295804774232134]","[0.3046984420161018, 0.22410427005364872, 0.23494122105319032, 0.3257949740113735, 0.22397270206900372, 0.2356154433780534, 0.2022888307700988, 0.32259625925524604, 0.33394115204417135, 0.2561072044334562]",TRAIN,0.3511112912199358,0.329743315066686,0.37247926737318554,0.2685761941728929,0.2580821020155296,0.2790702863302562
topo,8,CH,GROWTH,RF,200,"[0.2712526277715571, 0.3000724845226024, 0.39748712278600506, 0.3820423028924441, 0.40241969025597946, 0.35629996230107874, 0.44209159776936546, 0.41942871241774626, 0.4751812248101719, 0.41947295243660176]","[0.19462506624880616, -0.0070900726975895445, 0.20527387859850477, -0.17038480390761124, 0.11713863124841084, -0.11899166012551232, 0.026588284079470115, 0.08820569348291463, -0.25391751743667546, -0.34612761750905063]","[0.2691708273437553, 0.24436473173300943, 0.2814468125395574, 0.3148064441584399, 0.2653593413770013, 0.2791844474563377, 0.21748997647714133, 0.2383965484955138, 0.28169133020943804, 0.2340463967492556]","[0.2695548774065063, 0.35918886420544804, 0.2610844584660856, 0.29645323615149555, 0.3082149929858845, 0.3117496847088056, 0.2350266415868782, 0.27494671388827846, 0.3155120281624522, 0.2854536995242851]",TRAIN,0.3865748677963553,0.36781747352075617,0.40533226207195444,0.26259568565394503,0.2539126089836739,0.27127876232421616
topo,8,CH,GROWTH,SVR,200,"[0.43207206153594324, 0.44485964631888164, 0.2595268836734762, 0.3554514816829716, 0.39752873057839166, 0.5663298654114794, 0.31710491783403605, 0.3621322380571407, 0.3150664504060443, 0.513774549476305]","[-0.019177006432657073, -0.05017304794154809, 0.10808657425582213, 0.193562064497814, -1.612151215231246, -0.026374361883678032, 0.41123358775971663, 0.02491555089394193, -1.474156441819109, 0.34748158284971975]","[0.2542855068484447, 0.26047600654546177, 0.22769092602073018, 0.26502583365373633, 0.2501750035756154, 0.19968502150989575, 0.25017479906034756, 0.266540115233111, 0.23779683420652656, 0.18763568192279761]","[0.22251154142231577, 0.27455849666147275, 0.31549728946744454, 0.289864679677484, 0.34658372258610315, 0.3576006121452438, 0.2254869821594725, 0.3382253783331368, 0.3541708794204054, 0.27598236615597416]",TRAIN,0.3963846824974669,0.3679658127126408,0.424803552282293,0.2399485728576667,0.23177255307853256,0.2481245926368008
topo,8,CH,GROWTH,MLP,200,"[0.2798150621114104, 0.4619412272221419, 0.198854391677183, 0.3049187726233258, 0.28813343935433877, 0.39384284172593587, 0.27585455289611027, 0.32856189495393284, 0.2839826498093976, 9.391109663181574e-05]","[0.20226462176238946, -0.1596819060193988, 0.17286510409203748, 0.11641987347179328, 0.14024567130487986, 0.2568038203130547, 0.32173145740427833, 0.1109231510335631, -0.09397652945186485, -0.05738074392342196]","[0.24464474424215069, 0.22936458009105545, 0.25784443151673747, 0.28861726196768667, 0.25260933360554666, 0.2698104329388395, 0.2626334318610315, 0.26525892768926995, 0.25432811829138097, 0.21783252808889023]","[0.33256923313945014, 0.3583963952982876, 0.26670358331075866, 0.247097759859005, 0.2922350342696457, 0.2624670675856796, 0.239877109901662, 0.29504668722118654, 0.27116527342268815, 0.35038211997482976]",TRAIN,0.2815998743470408,0.24498735308848074,0.3182123956056009,0.2542943790292589,0.24823790345242214,0.26035085460609564
topo,8,CH,GROWTH,MLR,250,"[0.2948383464762564, 0.24265561101658362, 0.3931495990555285, 0.3778935731692574, 0.37332061365453884, 0.33500582073518503, 0.28828892902392456, 0.3425669676084432, 0.3690655840447957, 0.38748809408169893]","[0.1293716300392701, 0.238547285158476, -0.28320485846696264, 0.23911527238269858, -1.7772431963279534, 0.09686680666509428, 0.07706848299989344, 0.2645661454711348, 0.19243260199231083, -0.29587764058905686]","[0.25268401866040413, 0.26821971773056075, 0.2514219222105387, 0.22325327768822106, 0.2795202346660749, 0.2812980751341341, 0.25001554078825966, 0.25010165331312834, 0.22809434954995184, 0.2678431202736576]","[0.2761689428598068, 0.25972835963114793, 0.33597095234869123, 0.30101334997176404, 0.5009299981952882, 0.2105113411607675, 0.2488706835078446, 0.27347920351700405, 0.2457434973976268, 0.23792772276069848]",TRAIN,0.3404273138866212,0.3253640345717805,0.35549059320146187,0.2552451910014931,0.249387965036397,0.26110241696658926
topo,8,CH,GROWTH,RF,250,"[0.3071991846446226, 0.4000230143478637, 0.29014806114474523, 0.34454790531575474, 0.3627789228166526, 0.32632466612140665, 0.26214328482351046, 0.3999260678145433, 0.3027706371872195, 0.30176524716411746]","[0.06079394126409299, 0.1097118009637893, 0.12528315827354863, 0.19621845523207826, 0.0662846212902285, 0.11012389863028071, 0.05956845882047079, 0.07607326666602177, -0.0008455232720572248, -0.01740873190112513]","[0.2723402607836563, 0.25325204751462294, 0.23864319466430195, 0.25468364266976723, 0.2734920038022254, 0.24334292985153425, 0.22740092830740954, 0.25982395446107653, 0.2796072676824044, 0.28914420982738565]","[0.24516905761706317, 0.25574267149974445, 0.2913618784582787, 0.32125673569490676, 0.305935823759581, 0.23160044786748957, 0.3618940841455014, 0.2875463857010226, 0.2903052200381196, 0.2185618945617254]",TRAIN,0.3297626991380437,0.3158547340592051,0.34367066421688225,0.2591730439564384,0.25331522212780955,0.2650308657850673
topo,8,CH,GROWTH,SVR,250,"[0.4365582491376454, 0.36293918141443826, 0.19926691528474072, 0.49993916674439365, 0.4216486614897802, 0.29278797982781757, 0.3894139217049506, 0.25395236128233134, 0.3306208085979566, 0.529813892304414]","[0.43754005179611366, 0.24702669559615587, -0.08155022685564695, 0.23726973605074952, 0.2869278468744788, -0.22983756951612877, 0.29561332141224805, 0.132808595988128, 0.08080623129235243, -0.01696184682531343]","[0.24750878075687152, 0.21205938488470316, 0.2851589687453581, 0.21912311173458465, 0.229486665699729, 0.26480164754813823, 0.23757707586459378, 0.2669624517500718, 0.285963934443507, 0.22022993889443307]","[0.2536753088287154, 0.30667925161055964, 0.3014860193260576, 0.2924849820461632, 0.30441653995597456, 0.24493097911563813, 0.2978926345547785, 0.24883730069309176, 0.25899701152888777, 0.2871248260864781]",TRAIN,0.3716941137788468,0.34006350127566265,0.403324726282031,0.24688719603219905,0.2386410230640856,0.25513336900031247
topo,8,CH,GROWTH,MLP,250,"[0.3126556703875554, 0.4279406807271088, 0.2821334592691618, 0.1463078823948254, 0.3746804643331597, 0.34678677659954715, 0.262491809897925, 0.3866126487174659, 0.3336317135775074, 0.4536328183092153]","[0.28824026129225977, 0.0025779539453583133, 0.12354929314975682, 0.03731231492268006, 0.032575163022986686, 0.00642058794708289, 0.04459660228927942, 0.11985516133776675, 0.06884944216740652, 0.11560173577585142]","[0.24055100512881533, 0.25106236764304973, 0.2699793475382168, 0.22024745485037933, 0.20927136637548518, 0.22299229882439225, 0.282103172614103, 0.2671234447876395, 0.2900208763873786, 0.23353777843264295]","[0.21511092816024624, 0.3576212456133067, 0.32293670333616387, 0.40278598143000527, 0.2639691397399434, 0.3471149933153992, 0.36459063812765413, 0.34030298812408905, 0.3083333618465342, 0.31970897580140784]",TRAIN,0.33268739242134715,0.30600523877580627,0.35936954606688803,0.24868891125821024,0.24035683485321194,0.2570209876632086
topo,8,CH,GROWTH,MLR,300,"[0.28215491337127585, 0.20942127062892113, 0.3219111128051464, 0.3234382379876851, 0.2859914837254218, 0.30817785174955825, 0.38342600842321306, 0.2749364517995575, 0.3940359011683946, 0.36001203902132284]","[0.1685824873237849, 0.21961386863116594, 0.01878262980963341, 0.04721182061370621, 0.11308254196723277, 0.02287166953575137, 0.28188883673163045, 0.19750223639126607, -0.12514836994343392, 0.1282954572543039]","[0.2559724038457308, 0.2672225446806179, 0.23884221212204176, 0.24897917878830308, 0.28278889082358355, 0.2833610170608915, 0.22921935241913083, 0.2874915493453282, 0.28256599185468523, 0.23021102005673025]","[0.35280334274253006, 0.3048878965621083, 0.28187026013466443, 0.24555040354435206, 0.24550771704333446, 0.3222167662785441, 0.32234774573729585, 0.28254070711785295, 0.2738115300822171, 0.32028511816719357]",TRAIN,0.3143505270680497,0.2976806690669711,0.33102038506912834,0.2606654160997043,0.25373867017315566,0.2675921620262529
topo,8,CH,GROWTH,RF,300,"[0.30347764354268425, 0.4266849023122342, 0.31731902634777676, 0.3763080391240321, 0.3247492613653753, 0.3603189122412388, 0.3838850859000923, 0.25155951400120746, 0.2919893326631552, 0.32498148819811445]","[0.012070780907208478, 0.0843494418951467, 0.16129755057411965, 0.0296666798486368, 0.03373854960513489, -0.018399924220813713, 0.1896913378644386, 0.053939014502684346, 0.12113055516359117, 0.06347656856967399]","[0.2858563612292807, 0.21659982009399276, 0.24098047709213496, 0.2516289913505189, 0.2597661005878039, 0.28252184729310714, 0.23799238031518222, 0.2779746091400357, 0.27534887585931533, 0.2804047551739533]","[0.25682816872233205, 0.35026693992485136, 0.3065132165902735, 0.2959031982942101, 0.2935674933668919, 0.2504474834671588, 0.32176912692155496, 0.2891634010568248, 0.2393504794631187, 0.25280034364219345]",TRAIN,0.33612732056959105,0.32081245130870045,0.35144218983048164,0.2609074218135325,0.2538772289555236,0.26793761467154137
topo,8,CH,GROWTH,SVR,300,"[0.42109914899576384, 0.2418955248048622, 0.4132640833164395, 0.39927113532848046, 0.33908638453785944, 0.41242304582311606, 0.3860713658342355, 0.2860241370462894, 0.19903130562416882, 0.3663030142429985]","[0.0654578319263891, 0.17286334011262294, 0.2828507877950813, 0.222806721541575, 0.19493030042520754, 0.25096556044542684, 0.2377756199848109, 0.27769894401187456, 0.1156392315710405, 0.06925016681485552]","[0.22945425493211408, 0.2907409869666918, 0.2628364220541421, 0.2616879461880981, 0.23901743634881925, 0.2627506449416306, 0.23345789910641573, 0.2349204815730945, 0.2727108149718371, 0.24955435578475063]","[0.30787697616170745, 0.25627435209501004, 0.2525673054970975, 0.3028249281052884, 0.28410808347444905, 0.2055806829754678, 0.25852468190425804, 0.23303200121996379, 0.3007393983435868, 0.25504990480295375]",TRAIN,0.34644691455542137,0.32288581430970703,0.3700080148011357,0.2537131242867594,0.24775856897072976,0.2596676796027891
topo,8,CH,GROWTH,MLP,300,"[0.2987692913606821, 0.3077438034063896, 0.30335838906239176, 0.25464850590973176, 0.2030708806506576, 0.42246220394656575, 0.36935077061609967, 0.282221241582828, 0.3717273119054302, 0.25723157185423173]","[0.09195545974513164, 0.12386009451682745, 0.1598149703547186, 0.19035062400994562, 0.05053073204311476, 0.2093182325378108, 0.09991403484675132, 0.26982450752693865, 0.08718031545867533, 0.10160483250552799]","[0.26239065970410735, 0.26626822695529057, 0.2647540772786647, 0.23374085473930908, 0.25633189542858875, 0.263355223571898, 0.26735792785180096, 0.2768727707722303, 0.24465963071196165, 0.23333225902492147]","[0.3114941424025755, 0.28708529748614037, 0.31544664917710125, 0.33544573245244336, 0.3593817724197582, 0.29667241001007655, 0.30139239285092884, 0.2621551714465627, 0.30119643605540025, 0.30561979233302783]",TRAIN,0.3070583970295008,0.287533256013253,0.3265835380457485,0.2569063526038773,0.2524662166912749,0.2613464885164797
topo,8,CH,GROWTH,MLR,350,"[0.32899560723792687, 0.4269805901888448, 0.3844420908127343, 0.3709285237421175, 0.29687702574683095, 0.30204822117166463, 0.2614186342508643, 0.3167450661691903, 0.38091402568572796, 0.1555090908232537]","[0.0023430564083064542, -0.0899214605365628, 0.00102055766158049, -0.23568280426832033, 0.15656467327501034, 0.1430786218120409, 0.18068488960153528, 0.19392828907113446, 0.24795111622314225, -0.8805606780362523]","[0.25424043274504815, 0.2308574393676396, 0.27808830452677347, 0.2771446788134376, 0.25304074936618376, 0.2536317508379058, 0.24835492730680545, 0.27322692200776955, 0.2390334384191424, 0.2646814238149857]","[0.3236003520638835, 0.22140445995475372, 0.3090745164413325, 0.2532190343922632, 0.3163673610009069, 0.28165469583479574, 0.3160576139753632, 0.3128366005733886, 0.253721532368653, 0.50176498680318]",TRAIN,0.3224858875829155,0.29940395614497534,0.3455678190208557,0.2572300067205691,0.2524467892011299,0.26201322424000834
