timepoint,set,model,context,response,feature,r2,r2_se,rmse,rmse_se,r2s
8,TRAIN,SVR,CH,ACTIVITY,spatial,0.2128363895072157,0.010530314984246116,0.2994901619682061,0.007297945431356876,"[0.19741164896599583, 0.18199737844785313, 0.22220927355728493, 0.20092699962978955, 0.21957800649466697, 0.28249912870142146, 0.17517189118215004, 0.22790002340275883, 0.2497917825681265, 0.17087776212211003]"
8,TEST,SVR,CH,ACTIVITY,spatial,0.05821796805387365,0.01434278839627352,0.31798842009160416,0.015517546086946514,"[0.07283280871643572, 0.08724586310823812, 0.025036824996158447, 0.10402095208705298, 0.041337711975154345, -0.008665184039334584, 0.10900334477040252, 0.0070167307888532315, 0.0175501881743787, 0.126800439961397]"
8,TRAIN,MLP,CH,ACTIVITY,spatial,0.393956616789688,0.05310296736434367,0.2602336834147402,0.009534589377122264,"[0.3895101821388871, 0.21009412618808365, 0.6502791184978123, 0.19488300263930114, 0.6033302489084753, 0.4667379990919672, 0.5888525272481848, 0.25078495209021334, 0.20695789438728296, 0.37813611670667224]"
8,TEST,MLP,CH,ACTIVITY,spatial,-0.08827036223843324,0.08320291789844567,0.3307238024519032,0.008686924865776952,"[-0.04275162988759784, 0.12181423679408487, -0.2994747103861679, 0.20919095432072154, -0.3793557876589042, -0.037742685365213635, -0.6719860443460797, 0.07790027605096417, 0.13047036427588765, 0.009231403817972716]"
8,TRAIN,MLR,CH,GROWTH,spatial,0.6152967689295563,0.004885059735187109,0.2244561043779178,0.001917145297624091,"[0.6236819891018246, 0.5930639413875356, 0.6003953052617832, 0.6197909923886685, 0.6263007302440255, 0.6108990465538942, 0.6415059123029725, 0.6136742905213488, 0.5927821167576052, 0.6308733647759062]"
8,TEST,MLR,CH,GROWTH,spatial,0.4638966848914111,0.011409666911973497,0.26966133211993587,0.0036435498845935072,"[0.4786438697374704, 0.5328386942298828, 0.4832454795311588, 0.46992937956403014, 0.44883291918117985, 0.4302354447498927, 0.41503229068187164, 0.46477607446985314, 0.5013735868521965, 0.41405910991657535]"
8,TRAIN,RF,CH,GROWTH,spatial,0.5900857729772796,0.005648932859296185,0.2304149258207861,0.0029246479815887715,"[0.600656616146541, 0.5885216618571745, 0.5553685703927813, 0.5966568954619671, 0.5865202354762542, 0.6166125592583374, 0.5781263075564835, 0.6035876112208298, 0.6070542297981922, 0.5677530426042356]"
8,TEST,RF,CH,GROWTH,spatial,0.2385453889749994,0.019534778542675837,0.322204130627043,0.008090756426362531,"[0.33868422180447433, 0.2320862232784845, 0.2451980434806872, 0.2634237991985964, 0.2799118726469936, 0.15067973742369523, 0.24000926476671913, 0.3121409483130263, 0.14222680632073825, 0.1810929725165793]"
8,TRAIN,SVR,CH,GROWTH,spatial,0.5961678283365631,0.00822340224451976,0.22994403169150845,0.0034495780253786827,"[0.6159516643386617, 0.6216766895162014, 0.5842320510397726, 0.5750336640885548, 0.6100365036866393, 0.5756487572564666, 0.5873628097898815, 0.5642034528503798, 0.6511774327421975, 0.5763552580568765]"
8,TEST,SVR,CH,GROWTH,spatial,0.44419068262332156,0.013899908205930246,0.2744600679737398,0.007531328517408169,"[0.38955536312870653, 0.42425066744325945, 0.4752616035902065, 0.4676664140990038, 0.4583198977737092, 0.4612166583356515, 0.5058828377772067, 0.4883652293174586, 0.3598960777359198, 0.41149207703209345]"
8,TRAIN,MLP,CH,GROWTH,spatial,0.661092935545308,0.006330791951190172,0.21534907625216032,0.0015873044195157439,"[0.6339471163760066, 0.6596120515461925, 0.6628689005384911, 0.630883988934523, 0.7006198969368187, 0.6565287120924053, 0.6761672721334058, 0.6745600611437292, 0.6448228456202223, 0.670918510131286]"
8,TEST,MLP,CH,GROWTH,spatial,0.3500208499804227,0.03518454765411145,0.278631997943224,0.006386799461694103,"[0.4967623152479047, 0.3785941200249442, 0.3252840375323631, 0.5330261791174177, 0.19165818589239492, 0.4489399836186426, 0.2985159149412612, 0.18811751830059276, 0.3494003681315354, 0.28990987699717075]"
8,TRAIN,MLR,CH,SYMMETRY,spatial,0.4640588407346173,0.008069937890416419,0.11725174641641667,0.0011475012461809543,"[0.46469690441156064, 0.47352775008472114, 0.45529987831327734, 0.4543474050606796, 0.5159474930863996, 0.4781116480318307, 0.4247240865762214, 0.49152891330803006, 0.4439127224512661, 0.4384916060221862]"
8,TEST,MLR,CH,SYMMETRY,spatial,0.32653767993934624,0.01725305431391573,0.1291366581290335,0.002499749022908816,"[0.3154639192925749, 0.3093927963594878, 0.3285522705131614, 0.26492868153223803, 0.2519005924183223, 0.29610739979448264, 0.3975623648508969, 0.2894926073172265, 0.40351700185892314, 0.4084591654561487]"
8,TRAIN,RF,CH,SYMMETRY,spatial,0.5759030555045423,0.005271416156073178,0.10393974648901064,0.0009707929627565331,"[0.5899096902942427, 0.5941955030957271, 0.5724726968167636, 0.5737697937011241, 0.5468497672464221, 0.5910549056854326, 0.5896437555294536, 0.5841335166772257, 0.546340173060565, 0.5706607529384682]"
8,TEST,RF,CH,SYMMETRY,spatial,0.14566785758365425,0.02063407758925886,0.14645695279725768,0.0023768594618866533,"[0.09935995113503016, 0.07549624534861787, 0.19102192564791431, 0.14422846454764282, 0.19085082550662302, 0.016098468358691664, 0.1334542764839488, 0.1457689237239881, 0.23965451507940416, 0.22074498000468146]"
8,TRAIN,SVR,CH,SYMMETRY,spatial,0.4954194543624018,0.007212800565355876,0.11282902871951808,0.0008977097654580612,"[0.4719102205065884, 0.5218938100877599, 0.5278364641646505, 0.4613696566718698, 0.490281194583992, 0.5131033678709431, 0.5237739872736802, 0.48207003463643316, 0.4812913938222264, 0.48066441400587523]"
8,TEST,SVR,CH,SYMMETRY,spatial,0.29466320122012113,0.03133967751448111,0.13502455265489627,0.0029578702617599007,"[0.38470902294651943, 0.19491559602565234, 0.28726196174471075, 0.4802576394777852, 0.357386645710542, 0.2874753919085169, 0.1807870361843622, 0.26879815555415254, 0.36316589132358557, 0.14187467132538434]"
8,TRAIN,MLP,CH,SYMMETRY,spatial,0.5226791625607013,0.00746349193990928,0.11056984057247081,0.0013003163648092713,"[0.48427417222994673, 0.5331907565296361, 0.5575231836310273, 0.5109401573077721, 0.4931388171198755, 0.5103211351949836, 0.5159542566070918, 0.547987136348058, 0.5529643804873315, 0.5204976301512914]"
8,TEST,MLP,CH,SYMMETRY,spatial,0.3434883474763815,0.021351467421199047,0.12836613739717345,0.0031438286402999814,"[0.47862377176298676, 0.27040503754286715, 0.2742855032026237, 0.3535460884208106, 0.40017769489025323, 0.4071409051943331, 0.3510758839376442, 0.24892802091594546, 0.3346517967866295, 0.3160487721097216]"
15,TRAIN,MLR,CH,ACTIVITY,naive,0.12677763722565435,0.005104309314603897,0.31441960480693976,0.003433315097819686,"[0.1409550968026526, 0.11408072317923201, 0.12564066048853462, 0.1200246034068635, 0.11866050933134864, 0.14751562203331292, 0.15975920874781402, 0.10819501728356462, 0.12170918477194781, 0.11123574621127297]"
15,TEST,MLR,CH,ACTIVITY,naive,0.0608342055204071,0.011319450537520762,0.3238054716597508,0.008282509724588891,"[-0.013481581733237658, 0.07040093797528557, 0.07400751775609116, 0.08894611489486182, 0.08925295500445807, 0.030857947421517595, 0.010161122597936445, 0.0917260361651534, 0.08202767088655494, 0.0844433342354497]"
15,TRAIN,RF,CH,ACTIVITY,naive,0.18408104347220014,0.005319682039734904,0.303498184451915,0.0036138082736401713,"[0.20427819724690044, 0.16880468214371258, 0.17548200109979684, 0.1867458086870757, 0.1838121239768319, 0.16818262835593278, 0.17435533459299302, 0.2240034885074348, 0.18396194112604924, 0.17118422898527408]"
15,TEST,RF,CH,ACTIVITY,naive,0.08949580214440125,0.008817968478630367,0.32008192173371375,0.009067394557318803,"[0.08386216685923986, 0.1340479150153725, 0.06519596036411157, 0.07928864598255714, 0.09388407595329495, 0.10054692455446823, 0.0935568477026858, 0.02831839716681117, 0.12344928961346013, 0.09280779823201124]"
15,TRAIN,SVR,CH,ACTIVITY,naive,0.15620549393599786,0.005864235991454256,0.30768034672345634,0.0033155353073772973,"[0.15367878658337764, 0.14539036221062174, 0.20412529130431667, 0.1621528153363676, 0.13230523997976973, 0.15561507556164267, 0.16335292390529332, 0.14110019456186307, 0.14508002276397303, 0.15925422715275306]"
15,TEST,SVR,CH,ACTIVITY,naive,0.08233054488690032,0.01629431166742177,0.324272542239398,0.007444697643884817,"[0.0712105779060086, 0.1810159021426072, 0.003699270438339175, 0.013639678509110631, 0.12165741756429826, 0.08090826365371429, 0.09569542351805094, 0.10538178256302633, 0.1164130054929049, 0.03368412708094293]"
15,TRAIN,MLP,CH,ACTIVITY,naive,0.1707054375984231,0.0083786170380611,0.3014768516992402,0.004693328294301174,"[0.14258582157083366, 0.2190811978004502, 0.15407314898932767, 0.21492002249813136, 0.1633341360659386, 0.14608068285348597, 0.18093661882150636, 0.14128613768820386, 0.16912646340622228, 0.17563014629013096]"
15,TEST,MLP,CH,ACTIVITY,naive,0.10714704278114957,0.010683888797522387,0.3262024308039952,0.010340242720595309,"[0.13610558479555412, 0.06594648727713803, 0.13559761781415136, 0.04270791166399068, 0.10609545054788272, 0.15439290432116526, 0.10041218661942408, 0.13942010100830116, 0.10805059044359577, 0.08274159332029252]"
15,TRAIN,MLR,CH,GROWTH,naive,0.2750268969515105,0.006353153719714279,0.3063203991452506,0.0024113356393910563,"[0.2789327859487226, 0.24991668542508183, 0.3005728877962395, 0.2350431090011752, 0.29662137945512834, 0.28479719750972743, 0.25543253381206554, 0.282604799921807, 0.2818915032783452, 0.2844560873668118]"
15,TEST,MLR,CH,GROWTH,naive,0.211075733756158,0.010170221842751329,0.3339247026201928,0.004758915618301579,"[0.22487314721032992, 0.24702812162628485, 0.17689022917805763, 0.27766810471994485, 0.16899535319761183, 0.2098879860590851, 0.21902417314312284, 0.1760234339108223, 0.21304964852723363, 0.19731713998908718]"
15,TRAIN,RF,CH,GROWTH,naive,0.6460492201733686,0.007769024487625576,0.21445510053340033,0.0016476393679716302,"[0.6725170089300683, 0.6463234687959422, 0.6488212871561999, 0.624616821175367, 0.6117841242521785, 0.6528184479762562, 0.6924636384569576, 0.6638830155454232, 0.6143905707538619, 0.6328738186914313]"
15,TEST,RF,CH,GROWTH,naive,0.21941040179066462,0.02185525231651629,0.3289339593241972,0.004164066153662681,"[0.17961037366596044, 0.21898952117187864, 0.14276866406240152, 0.2969554979526633, 0.33809282422122444, 0.1965939471549425, 0.08651339362705324, 0.2391092654471748, 0.25182331567403426, 0.24364721492931307]"
15,TRAIN,SVR,CH,GROWTH,naive,0.5210374942242597,0.008959943821925054,0.2558198360842349,0.003872796230619683,"[0.4908557865028179, 0.5052213993467891, 0.5049407227613985, 0.4756824427790578, 0.5373319032166257, 0.536482033280199, 0.5043036205225688, 0.5277223735472791, 0.5686436341647014, 0.5591910261211599]"
15,TEST,SVR,CH,GROWTH,naive,0.24886756599882026,0.018543819762740468,0.30376722264461997,0.009071955036730294,"[0.3047248385895467, 0.31908205452876826, 0.2910722979232002, 0.3183980822294714, 0.17701385518679902, 0.1786250768720169, 0.2885650582087277, 0.21729491923140187, 0.1681324156520917, 0.22576706156617854]"
15,TRAIN,MLP,CH,GROWTH,naive,0.7438697516297885,0.013228533110893068,0.1854125839189662,0.00479450463000587,"[0.6627159420950818, 0.7811568267079672, 0.6930754456000878, 0.7215048443856198, 0.7401593155163246, 0.797189009161152, 0.7624698952012202, 0.731593360363569, 0.7496848232535687, 0.7991480540132938]"
15,TEST,MLP,CH,GROWTH,naive,0.34745165559607966,0.03801556449942939,0.28533397643043706,0.006491656865975332,"[0.37223003324979065, 0.44152871592604204, 0.41254076773303494, 0.3273658095158569, 0.49746309830920854, 0.11287652592274489, 0.3279881270036382, 0.3216951083530929, 0.4905112110583657, 0.17031715888902166]"
15,TRAIN,MLR,CH,SYMMETRY,naive,0.2667638830273995,0.0037188528768045404,0.13724644332886704,0.00041879910827901187,"[0.25574189090386135, 0.2709639501893437, 0.25779040087529326, 0.2580629259722149, 0.25857662406878834, 0.27034375673587474, 0.2935614161304335, 0.2536981845351399, 0.2738107329185021, 0.27508894794454364]"
15,TEST,MLR,CH,SYMMETRY,naive,0.1898617787464565,0.01310005382162426,0.1424569332767951,0.0014165202413648531,"[0.19509974070851943, 0.18216898947193771, 0.2243959605531598, 0.20402571977976236, 0.2193020797879971, 0.1862199928710082, 0.09662395520252343, 0.25577212433901897, 0.1870513988188811, 0.14795782593175677]"
15,TRAIN,RF,CH,SYMMETRY,naive,0.508057937008773,0.007288240926102801,0.11157587930039228,0.0008533931272985475,"[0.4949686734740797, 0.49435552203639566, 0.4804936788510705, 0.5241701726172086, 0.5176280958981443, 0.5468681981533622, 0.5210196898744238, 0.5367751334670868, 0.4816876864735474, 0.48261251924241066]"
15,TEST,RF,CH,SYMMETRY,naive,0.1538202101519324,0.019946510773799504,0.14769856109171883,0.0015939994791397535,"[0.10445117708195117, 0.12390180004936624, 0.17449515534461923, 0.13825577097760233, 0.1879888695953601, 0.07391637664549933, 0.23396708927578402, 0.08659501473256093, 0.2833610239478067, 0.13126982386877395]"
15,TRAIN,SVR,CH,SYMMETRY,naive,0.2834328279562367,0.005066023930498598,0.13398358645177602,0.0010127807481813186,"[0.2842996510624908, 0.2797531562446621, 0.2833193521991526, 0.30916704591178046, 0.2544827433167265, 0.26662172558100106, 0.2887730660254665, 0.27636976561827964, 0.309669172336679, 0.281872601266128]"
15,TEST,SVR,CH,SYMMETRY,naive,0.227035056918512,0.015153802743235025,0.14231717906550315,0.002635228346752851,"[0.2480797611539176, 0.25277314123731365, 0.2084247561334398, 0.2196607569946295, 0.2931197195728642, 0.30728328419925854, 0.18015983076109254, 0.23066801401263737, 0.14551953461047107, 0.18466177050949617]"
15,TRAIN,MLP,CH,SYMMETRY,naive,0.5090501144367373,0.017148732699640557,0.1111437580299863,0.002024825475641707,"[0.46248891338425424, 0.4361137763958651, 0.4390372034069385, 0.5330008444080935, 0.4872838157607393, 0.5725539975566685, 0.46527968873246683, 0.5467637678018294, 0.5830959719626985, 0.5648831649578194]"
15,TEST,MLP,CH,SYMMETRY,naive,0.29527725833187124,0.03408882425285254,0.13504309701882605,0.0028522862456776313,"[0.38544674498546505, 0.23510520896329468, 0.4080234476342791, 0.35023167611815254, 0.3577407389701749, 0.3086710924420819, 0.3021530950284127, 0.37191729004462726, 0.20325727103581448, 0.030226018096409568]"
15,TRAIN,MLR,CH,ACTIVITY,topo,0.11760142755254828,0.006683914078466537,0.30771851792573024,0.004123999803292798,"[0.10798323130524667, 0.09399815171724324, 0.10299285334654074, 0.12207621774677713, 0.10553612111658495, 0.14010482878714647, 0.1586068384605167, 0.0936075848573592, 0.10898927041441153, 0.14211917777365612]"
15,TEST,MLR,CH,ACTIVITY,topo,0.0974161891873632,0.007491921732616426,0.3358120064838642,0.009900053414797116,"[0.1349114204204911, 0.11329184961363314, 0.11812717045396148, 0.11914397403075772, 0.10242528293107689, 0.09247164321570767, 0.07718461332259352, 0.06064162276939522, 0.06237237435322451, 0.09359194076279076]"
15,TRAIN,RF,CH,ACTIVITY,topo,0.2326975488765556,0.008601909064536624,0.2909441670699713,0.0031663275798427173,"[0.24141518096205417, 0.20131408054726874, 0.1946630150234221, 0.24513274873650137, 0.2379044891181863, 0.23735621472582813, 0.27298658816776644, 0.1871471916555999, 0.25022035918745367, 0.2588356206414756]"
15,TEST,RF,CH,ACTIVITY,topo,0.10808718619062814,0.011156580249168832,0.32575082909837666,0.007527434231893182,"[0.08278115172983924, 0.16910695858867464, 0.1358814197066026, 0.10228881693049874, 0.11308305469479951, 0.09141427629244037, 0.05276910732028761, 0.16135061237214177, 0.07868457807029527, 0.09351188620070161]"
15,TRAIN,SVR,CH,ACTIVITY,topo,0.21020281471277708,0.01659308060383234,0.29594241088398715,0.003434038192407363,"[0.2649277106797604, 0.161604632134291, 0.2728606468871445, 0.16655027661781152, 0.1979139383530477, 0.13090989184366908, 0.26916107532161393, 0.23497571484269275, 0.1483295896212269, 0.25479467082651286]"
15,TEST,SVR,CH,ACTIVITY,topo,0.19399301334532063,0.018322178183607814,0.3080623662677554,0.0065774642068591556,"[0.14578927771169403, 0.26939362349804574, 0.10847326124445034, 0.2820624751628831, 0.12266342091147875, 0.2404926992013805, 0.16032165369478646, 0.2361783969081298, 0.17637306184222434, 0.19818226327813315]"
15,TRAIN,MLP,CH,ACTIVITY,topo,0.45126763719540736,0.020167002075902704,0.24473613365755065,0.0027131757653166425,"[0.5159959363885047, 0.42408483160657384, 0.38133728296346103, 0.5240264849333497, 0.4809610700670838, 0.4087051907240844, 0.4368162285865652, 0.32800549932721634, 0.4800146586072611, 0.5327291887499732]"
15,TEST,MLP,CH,ACTIVITY,topo,0.16748096063093798,0.027963062880709547,0.3127274228769002,0.008691812527414357,"[0.10524451456370043, 0.13548015014810277, 0.21165735757543847, 0.15598621421674497, 0.26594269046446506, 0.19371858382742235, 0.23722762197387104, 0.2968412633851084, 0.08556256945318008, -0.012851359298653886]"
15,TRAIN,MLR,CH,GROWTH,topo,0.5763691571808719,0.005244432513830078,0.2355489152436531,0.00200892448275135,"[0.5759456581522471, 0.5783297554843763, 0.5708646206425372, 0.5552221608263777, 0.5883956968466741, 0.5414931199195334, 0.5876938653357475, 0.6028524935179806, 0.5851026304268172, 0.577791570656428]"
15,TEST,MLR,CH,GROWTH,topo,0.5106699671420334,0.012585164125413256,0.2573848886022294,0.005918213777413551,"[0.5102616897323959, 0.49620929722341867, 0.5560185593468917, 0.5284732005326342, 0.5335956763212963, 0.5896332177181801, 0.48602882969459416, 0.4510182430102976, 0.48666332027019277, 0.4687976375704326]"
15,TRAIN,RF,CH,GROWTH,topo,0.790102173453275,0.005298416852309961,0.16908729279972218,0.0021588971022713983,"[0.7781699933429836, 0.7705432027826719, 0.7592294256847278, 0.8033601946405999, 0.8028830837956965, 0.7817558276841162, 0.7955125780762536, 0.7924862206115039, 0.8186788834663978, 0.7984023244477985]"
15,TEST,RF,CH,GROWTH,topo,0.3803682147911759,0.016275016862342975,0.2759080237641141,0.006981717802406216,"[0.39356731006761814, 0.4027350102406754, 0.4752053532244531, 0.36341320258242293, 0.3828033217922231, 0.44488602393745347, 0.3778072741948727, 0.3454577571556269, 0.33039031062680424, 0.2874165840896089]"
15,TRAIN,SVR,CH,GROWTH,topo,0.6104399003632817,0.0047590431212997195,0.22903159835280898,0.0018071785344324536,"[0.6327114951863944, 0.6285212620446745, 0.6038242475501956, 0.5829669017351091, 0.6186354242161685, 0.6101586896456698, 0.6220482254542932, 0.5899225888005757, 0.6096097404109801, 0.6060004285887555]"
15,TEST,SVR,CH,GROWTH,topo,0.5119605713511527,0.01101239174978758,0.249121682645304,0.006607472516294666,"[0.44452065174860633, 0.5206194360337116, 0.5103475705529281, 0.56110091123302, 0.4981180766598725, 0.5439876216290189, 0.5191733138820455, 0.5511196125557645, 0.4645318905578256, 0.5060866286587333]"
15,TRAIN,MLP,CH,GROWTH,topo,0.8848784394826013,0.0031773341857640747,0.12250881358000296,0.0019126561271465157,"[0.8838136791697613, 0.8856382042173464, 0.8953342883810032, 0.866871765157876, 0.8958457026711201, 0.8865108040008068, 0.8789133709978015, 0.8719707419164415, 0.9005835001273064, 0.8833023381865501]"
15,TEST,MLP,CH,GROWTH,topo,0.587481114986229,0.02037392972803798,0.23822536099493496,0.007454328138675919,"[0.6504648628923222, 0.541270995247555, 0.621249531553959, 0.626879953242666, 0.44189429283808546, 0.6085803260077938, 0.5652041605930741, 0.6775438833749636, 0.539925215401794, 0.6017979287100763]"
15,TRAIN,MLR,CH,SYMMETRY,topo,0.5059082838791589,0.009072740319783567,0.1116806080044757,0.0009250316887197801,"[0.5055876045089701, 0.49346734752288, 0.514766030733943, 0.5509558067001175, 0.4640821260804061, 0.5216569443624344, 0.5351353631427207, 0.4565765147875892, 0.5267422463666451, 0.4901128545858833]"
15,TEST,MLR,CH,SYMMETRY,topo,0.4209008651555909,0.018026950261370796,0.12249137466963252,0.0016699465591103876,"[0.3839076489957375, 0.47347637979951374, 0.3986929486773223, 0.36619728061112233, 0.5162389564230094, 0.4000871886408146, 0.3188684446190324, 0.47403565780942614, 0.41150391686365595, 0.4660002291162749]"
15,TRAIN,RF,CH,SYMMETRY,topo,0.7844588521117732,0.0039261718638692955,0.07420463152759836,0.0006334770204162803,"[0.7955836721096026, 0.7805591698070945, 0.812356309547638, 0.7758768013770287, 0.7910183579640778, 0.7789261027357361, 0.790666956755977, 0.7793812098462121, 0.7694575030493334, 0.7707624379250335]"
15,TEST,RF,CH,SYMMETRY,topo,0.2756080888393387,0.02267166966842066,0.13527466041350567,0.001706560065872984,"[0.22779916382578858, 0.25291343635767893, 0.15809406929853564, 0.4408311672842371, 0.2401711515394408, 0.2501637861085464, 0.2533546446917261, 0.2810002355515764, 0.3281326802719786, 0.32362055346387797]"
15,TRAIN,SVR,CH,SYMMETRY,topo,0.5526249243009012,0.006909738176135734,0.10780079760971754,0.0008333720631151662,"[0.5650106681737666, 0.5169484194053927, 0.5471094196586952, 0.5483800346798595, 0.5325231462191335, 0.5618489959332755, 0.5725815152112912, 0.5531392098825518, 0.5970414918424385, 0.5316663420026071]"
15,TEST,SVR,CH,SYMMETRY,topo,0.38045427933151676,0.021090795776640664,0.12241887262897058,0.0016729934932180372,"[0.28898044262868305, 0.4260462103060846, 0.4145371879641164, 0.44234057827189144, 0.4499244390747079, 0.3822365832552298, 0.33050495568869964, 0.34517878561514115, 0.26283827676749094, 0.4619553337431226]"
15,TRAIN,MLP,CH,SYMMETRY,topo,0.5620547082072058,0.006636044675637014,0.10576844132686429,0.0005475701046076805,"[0.5225671902735082, 0.5820923016035021, 0.5370456154917871, 0.5813167061223157, 0.5597048649542943, 0.5484031656555877, 0.5607464224906862, 0.5559324987282701, 0.5904309300398028, 0.5823073867123041]"
15,TEST,MLP,CH,SYMMETRY,topo,0.4270117584575696,0.018975373392224444,0.12021335903075939,0.0008651517106623904,"[0.5210935645451693, 0.38770969394426014, 0.46135976675298496, 0.3199710160515914, 0.4381721544998459, 0.4604149519660221, 0.4688263025911683, 0.47086332051372726, 0.3412420025029581, 0.40046481120796884]"
15,TRAIN,MLR,CH,ACTIVITY,spatial,0.3220858322739859,0.011541682735888096,0.28038350068127915,0.004273345009051744,"[0.26189166465841784, 0.33631782683128686, 0.3652066505517024, 0.24757923761086198, 0.34577980793190854, 0.34918403851385216, 0.32296068134344436, 0.3395448370014089, 0.3112064667264456, 0.3411871115705307]"
15,TEST,MLR,CH,ACTIVITY,spatial,0.17407748496775866,0.029329334978637673,0.2906740591439495,0.011463937622216995,"[0.38747231841186447, 0.13402741593289802, 0.15646814165249945, 0.2846073317199004, 0.08979649952003543, 0.14161405475800137, 0.07364734798092021, 0.1318096038011356, 0.22678856579578355, 0.11454357010454819]"
15,TRAIN,RF,CH,ACTIVITY,spatial,0.2003774992932049,0.006171445726751744,0.2968680525890373,0.002776451221127326,"[0.20319569898507128, 0.20343168547042179, 0.22619426958536593, 0.2141469025725825, 0.20859874710319126, 0.1894188008825476, 0.15880472163291548, 0.18092327573193734, 0.224913948775058, 0.1941469421929578]"
15,TEST,RF,CH,ACTIVITY,spatial,0.11545150501238863,0.00912385859473703,0.3249153657007793,0.007476083339770624,"[0.10727419723539056, 0.12650669113561652, 0.08537625749755584, 0.0834373092609435, 0.15354315971012333, 0.1527160328481887, 0.14329860178467568, 0.08802683261867739, 0.07800003299885405, 0.13633593503386088]"
15,TRAIN,SVR,CH,ACTIVITY,spatial,0.29652964668532217,0.014233438409867755,0.2785219311777265,0.006536871875943205,"[0.27984531707184646, 0.37535919249407235, 0.30528271878727464, 0.19408722698792968, 0.29004378544221265, 0.3232102644255873, 0.34152831057433164, 0.28732232785550915, 0.2802303076775535, 0.2883870155369045]"
15,TEST,SVR,CH,ACTIVITY,spatial,0.16214195389088426,0.020085510526061237,0.31389662387973194,0.012634732358723035,"[0.1553672393212423, 0.16538897738750902, 0.1798002881887255, 0.2752323024601856, 0.19481717288878675, 0.09156383579907301, 0.03476643442069671, 0.2237781463217915, 0.12992432201902282, 0.1707808201018095]"
15,TRAIN,MLP,CH,ACTIVITY,spatial,0.43704025181731804,0.009005789832811424,0.2551508504923173,0.0025613671740224663,"[0.3952986157510414, 0.42240609930102135, 0.44196061956465105, 0.46262778361365453, 0.4309839815912575, 0.4750366939610988, 0.4070601747289623, 0.40103249361066995, 0.4684578634822939, 0.46553819256852946]"
15,TEST,MLP,CH,ACTIVITY,spatial,0.1070522496223062,0.03980016904164962,0.30557188570996724,0.005999313304951142,"[0.2759290086305357, 0.21627777232362055, -0.0182628693326663, 0.10101256674230308, 0.12327500083578313, -0.018140007168270467, 0.2454556855338853, 0.24287679218045533, -0.048096123840798644, -0.04980532968178575]"
15,TRAIN,MLR,CH,GROWTH,spatial,0.6524455732282178,0.004934676372168888,0.2124863866905709,0.0019284541969869704,"[0.644718626814133, 0.6499398522492519, 0.6626072997724146, 0.6796717048216037, 0.6320082851961565, 0.6226125426213094, 0.6536381301619889, 0.6554091528109242, 0.6655977173538128, 0.6582524204805837]"
15,TEST,MLR,CH,GROWTH,spatial,0.5523842719680606,0.024323911414104515,0.24849219625475402,0.008508967463547101,"[0.5629123705370483, 0.6128832191475094, 0.5018778293330914, 0.45409849762306276, 0.6316599791718462, 0.6509099034760494, 0.577538446671006, 0.5801401002732114, 0.39197076996157865, 0.5598516034862027]"
15,TRAIN,RF,CH,GROWTH,spatial,0.8119208564217579,0.004256324828660048,0.15769783981477456,0.0029380539038311292,"[0.8144248816365456, 0.8017294112269361, 0.8067315100875179, 0.8381431797047425, 0.7860523649369844, 0.8043873995783242, 0.8067966322318085, 0.819085486828221, 0.8241804306915574, 0.8176772672949423]"
15,TEST,RF,CH,GROWTH,spatial,0.41749583334891155,0.012400783773144125,0.2774434700589309,0.008473869634392334,"[0.3753185608042182, 0.44680396240304365, 0.44653256457400303, 0.3622355041803139, 0.4874457044556274, 0.4511157595401575, 0.40236715866558104, 0.43532211571268087, 0.38098749369251395, 0.3868295094609764]"
15,TRAIN,SVR,CH,GROWTH,spatial,0.8447137695982967,0.004809836304491793,0.14494335795437338,0.002874816645512266,"[0.8311245199080286, 0.8446158292318113, 0.8194138829736121, 0.8367146947826205, 0.8346130117623001, 0.8673398313031065, 0.851495579387307, 0.8518986421340955, 0.8708215118638083, 0.8391001926362764]"
15,TEST,SVR,CH,GROWTH,spatial,0.5226426840177003,0.011780165840719553,0.24664226097301684,0.005666849154279885,"[0.6000536339636777, 0.48288984643640664, 0.5394580153933047, 0.5601499821624405, 0.5219425742355752, 0.5235152166490211, 0.5414581527872633, 0.48134472873159206, 0.47983431134549226, 0.49578037847222933]"
15,TRAIN,MLP,CH,GROWTH,spatial,0.7677377488900157,0.005024073524129846,0.1782924802403029,0.0015361913980749737,"[0.7339185001253969, 0.7455100585358709, 0.7741329882974087, 0.7712216252955123, 0.7784531908171006, 0.7843910218004049, 0.7597318016576746, 0.7674979544400241, 0.7788867435795257, 0.7836336043512377]"
15,TEST,MLP,CH,GROWTH,spatial,0.6227962888516656,0.016264923761480782,0.21255574702340324,0.007159943478917275,"[0.6330774693395738, 0.7350360149563548, 0.5701804761167052, 0.6351515332085929, 0.6277382917770725, 0.578089938842391, 0.6545607237814088, 0.5947745679233258, 0.5451610960411828, 0.6541927765300481]"
15,TRAIN,MLR,CH,SYMMETRY,spatial,0.5661569316149444,0.004783585242125231,0.10453751338518251,0.0007831902419698232,"[0.5571475563970505, 0.5386932266175422, 0.5654377140500062, 0.5678854250451333, 0.5808406622744575, 0.5712028905941285, 0.5478111234677193, 0.5951034300616467, 0.5719346996695154, 0.5655125879722449]"
