RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CORENESS,GRADIUS:FLOW,GDIAMETER:FLOW,AVG_ECCENTRICITY:FLOW,AVG_SHORTEST_PATH:FLOW,AVG_CLOSENESS:FLOW,AVG_BETWEENNESS:FLOW,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA,LAYOUT,SEED
1.3706384,1.0,1.2491885,-0.4878441,-0.22001597,0.1233947,-0.25355962,-0.23069899,-0.8185758,-0.71335536,-0.9072428,-0.5052648,0.43807352,0.63217455,0.39021406,0.39021406,0.39021406,1.0941377,0.9343114,0.23906606,0.41699445,0.31613383,0.051081676,-0.39297196,0.7107413,0.2504212,0.3750836,0.17369096,0.018336995,-0.15836322,0.60892934,-0.1315811,0.18561584,-0.059588853,-0.6070424,0.37666488,-0.12521645,0.8575373,0.22753467,0.4200901,-0.48140505,0.620701,-0.6578262,-0.8543689,-0.82421434,-0.9631336,0.8677423,0.63197917,-0.5361321,-0.21517815,-0.59324455,-0.9347947,0.91014147,-0.5240429,-0.4758759,-0.5806828,-0.08008466,-0.0020166624,0.63217455,-0.46859145,-0.4688893,-0.5291641,-0.53820866,0.19261739,Lav,81
-0.06835982,1.0,-0.5018933,-0.2588252,0.62544286,-0.5108062,-0.8053013,-0.83086526,0.43876785,1.6733707,1.288876,0.53937155,-0.22839195,0.09639842,-1.2137628,-1.2137628,-1.2137628,-1.6350534,-0.020124419,-0.7597858,-0.6517242,-0.6612604,-0.33577746,-0.07996348,0.07618999,-0.84944063,-0.24808022,-0.35168448,-0.16290188,0.1485236,0.07807535,0.04233353,0.5042762,0.33252594,0.014381939,-0.12146448,0.04479183,1.3307182,0.845472,0.10841856,0.07333082,0.08834725,-0.49984816,0.6348191,0.6843336,1.2098997,-1.0287338,0.09645339,0.23182124,0.7497957,0.4839563,-0.013634514,-0.06823529,0.3599175,1.6668148,1.208571,0.4060861,-0.13400358,0.09639842,-0.5180473,-0.5291538,-0.57047665,-0.5307641,-0.24063107,Lvav,9
0.26157832,1.0,2.2088218,-0.98945045,-0.99030596,-0.8047362,-1.2100967,-1.2353729,-0.45933476,-0.16257241,-0.8622981,-0.9370057,0.8799409,1.9542267,-1.8179878,-1.8179878,-1.8179878,-1.259414,-0.28597182,-0.80010056,-0.6973949,-0.7715918,-0.55060583,0.07381184,1.8986202,0.29323933,1.0488695,0.56657326,-0.40871271,0.45550212,1.9750369,-1.0559199,-0.7710128,-1.0169199,-1.2050542,1.2091049,-0.56716037,0.45927435,-0.14804356,-0.4791601,0.38188666,1.9827131,-0.885936,-0.30709648,-0.99284923,-1.0904055,1.004509,1.9539657,-1.0642358,-0.87256134,-1.1357394,-1.331495,1.5940354,-0.653418,-0.37712488,-1.1108409,-1.1585934,1.098335,1.9542267,-0.1471287,-0.03421531,-0.014089838,-0.5309764,-0.21491203,Lav,35
0.23070507,1.0,-1.8582464,-0.014950024,1.1684616,0.37606815,0.10132949,0.101261094,-0.45933476,-0.34616673,-0.30556303,-0.005946415,-0.18595988,-0.39650923,0.24498819,0.24498819,0.24498819,0.99729675,0.41274285,1.195263,0.45972297,0.8479436,-0.16751215,-0.24979901,-0.4080019,-0.827811,-1.4847312,-1.2431371,-1.1524658,1.0705863,-0.387906,0.123569936,-0.13064024,-0.12234543,0.032241303,-0.31726682,0.59608376,-0.25817809,0.026695983,0.26473373,-0.46334824,-0.3790013,0.13179313,-0.8790982,-0.1915832,0.25237408,-0.39266217,-0.39660907,-0.19469894,-0.25738057,-0.15421867,0.022607548,-0.29929352,-0.09463855,-0.011573666,0.1290376,0.50129557,-0.64378273,-0.39650923,-0.47322798,-0.46247816,-0.49423185,-0.53604925,-0.0854175,Lvav,67
1.557609,1.0,0.49712804,0.626511,0.8678757,1.2241772,-0.45041218,-0.44394487,0.43876785,-0.25436956,0.022413503,-0.006390286,-0.16898224,0.39924693,-0.11617079,-0.11617079,-0.11617079,0.22906356,0.8722718,0.55274844,0.39032745,0.5182744,1.7196761,-0.98772454,0.41577685,0.63418347,0.60736847,0.4094764,0.5930805,-0.78527045,0.45298108,1.8022071,0.4383233,0.8704898,1.3009709,-1.1285065,1.73463,0.7314621,1.1812433,1.636475,-1.5576348,0.4265139,1.0772786,-0.11576757,0.25713634,0.09477577,-0.19752045,0.39906427,1.5623902,0.11892411,0.5510972,0.80657834,-0.9521706,0.98465717,0.26513928,0.6958422,0.76709664,-0.8636237,0.39924693,-0.63550484,-0.72405183,-0.6770911,-0.54105365,0.8301107,Sav,73
0.4980872,1.0,1.6022547,-0.6968248,-0.3099843,-0.57201165,-0.8552076,-0.83746046,0.61838835,-0.6215582,-0.26533154,0.14805934,-0.39386058,1.0620341,-0.29993874,-0.29993874,-0.29993874,0.9908475,0.7248636,-0.6658649,-0.6363987,-0.44984767,0.21073368,-0.51674587,0.95410615,0.8675312,0.50470763,0.63766634,1.2967511,-1.4222128,1.0794092,-0.60468525,-0.4923871,-0.46947607,-0.34137654,0.023797562,0.5044364,0.4212776,0.27802125,0.5619992,-0.70640403,1.0895777,0.7488962,-1.0518737,-0.32751304,0.16195244,-0.3573413,1.0621749,-0.67244494,-0.65586823,-0.7815078,-0.56261146,0.32789704,0.5251863,-0.6924011,-0.33509684,0.043400113,-0.274215,1.0620341,-0.17649308,-0.038062006,-0.011474149,-0.5345621,-0.08017861,Lav,92
0.5622087,1.0,-0.52676135,-0.04392093,0.063082404,0.08916742,-0.18424535,-0.18453236,-0.8185758,-1.080544,-1.2562459,-1.2460825,1.173752,0.2695528,-0.00048672606,-0.00048672606,-0.00048672606,0.5174163,0.29520085,-0.10448633,0.09998444,0.023261627,0.29779094,-0.55696625,0.32026744,-1.0134846,-0.8970563,-0.88954496,-1.089427,1.1297644,0.28567797,-0.053076264,-0.043637387,-0.10519455,-0.08393044,-0.19268517,-0.3722986,-0.8740193,-0.5868519,-0.22875613,0.043035887,0.26557902,-0.9778865,-1.0672665,-1.1608279,-1.4548907,1.488173,0.26945555,-0.17190789,-0.24344829,-0.3497631,-0.36771291,0.12776026,-0.53910637,-0.87872136,-0.95493287,-0.79506224,0.6564569,0.2695528,-0.5999585,-0.6663518,-0.6400177,-0.5394761,0.42710686,Sav,46
-0.33830473,1.0,-1.1858706,1.405888,0.248389,0.40382567,1.5292038,1.4994506,0.61838835,-0.34616673,0.45427698,1.0437195,-1.1107862,-1.2615743,0.7039626,0.7039626,0.7039626,-0.80744606,-0.117413804,-0.20437314,-0.08420935,-0.12321176,0.18081678,-0.46847224,-1.2585747,0.18023467,-0.57222885,-0.05736856,0.66070986,-0.84390324,-1.2659009,1.085514,0.9164301,1.339951,1.5347382,-1.1694595,-0.73729837,-0.2982252,-0.16879256,0.28856748,-0.40426144,-1.2662343,0.95581967,-0.21225311,0.78442234,1.2544831,-1.191825,-1.2615777,1.3225406,1.2202435,1.6459057,1.9726633,-1.5451682,0.58324766,-0.40312615,0.4679212,0.98580164,-1.0267551,-1.2615743,1.1758144,1.2941688,1.2707183,1.3199835,-0.48036423,Savav,73
0.09903322,1.0,3.5029373,-1.201449,-0.8338413,-1.0242093,-1.861651,-1.8707137,-0.63895524,0.4800077,0.026746789,0.0065067112,0.06276192,4.2041106,-2.668356,-2.668356,-2.668356,0.35740107,0.1761207,-0.8436891,-1.0068009,-0.85167706,-0.55817765,0.18761401,4.205248,1.0117662,1.7806823,2.1964195,2.718776,-2.1452408,4.182429,-1.2231144,-0.9946204,-0.98532516,-1.0744131,1.0596974,0.32690412,0.6647356,0.7255466,0.35140473,-0.26230478,4.2001095,-0.42446858,0.61259085,0.109915026,0.45279917,-0.47059837,4.203522,-1.2652322,-1.1188769,-1.2278327,-1.2504475,1.4905885,-0.9983547,0.07912317,-0.47611785,-0.5828341,0.63436645,4.2041106,-0.598413,-0.6625051,-0.6398,-0.533737,-0.18984622,Lav,53
1.6685809,1.0,0.31090924,0.8187482,1.077838,1.7782315,0.3702689,0.32989585,-0.45933476,-0.5297611,-0.38368803,-0.5461446,0.49686602,-0.41014674,-0.2459369,-0.2459369,-0.2459369,-2.2877371,0.51144224,1.4922373,1.9491531,1.3503354,1.3319957,-0.90143317,-0.38741404,-0.5729995,-0.21217854,-0.51794004,-0.38861772,0.3205568,-0.38576087,0.6755521,0.8036986,0.4756121,0.7095725,-0.79021126,0.41502672,-0.03549748,0.39225057,0.781649,-0.84554654,-0.40327302,0.28769743,0.893661,0.49800292,0.005987911,-0.035941266,-0.41023907,0.29845804,0.3441388,0.07888164,0.26573753,-0.51875204,0.2705297,0.1475113,0.50311404,0.51726776,-0.5458995,-0.41014674,-0.33876997,-0.23680674,-0.19198012,-0.53939664,0.5202615,Sav,52
0.5516236,1.0,-0.23596737,0.12896566,0.8802337,0.20676576,-0.58904076,-0.57145274,1.875732,3.2339225,2.7316992,0.80363196,-0.26144263,0.18284121,-0.021085963,-0.021085963,-0.021085963,0.21729511,-0.6241133,0.6068671,0.91154826,0.763836,0.949807,-0.69792336,0.12538889,0.94251764,1.6957214,1.3942364,0.73816574,-0.54248524,0.19551197,1.4148836,2.1154819,1.8238804,1.0476522,-0.79994285,2.0357811,3.456423,2.892757,1.3057477,-0.79485554,0.1783836,0.9192889,2.384184,2.5745983,2.0424745,-1.5579073,0.18269667,1.5272266,2.3643064,1.975654,0.9680137,-0.8355553,2.143279,3.729366,3.1661572,1.1819113,-0.6383967,0.18284121,-0.47477344,-0.49325153,-0.44655514,-0.53823096,0.0818831,Lvav,68
0.91293967,1.0,-1.1940727,0.3784688,1.6862124,1.0037304,0.0015169268,0.019919882,-0.27971423,-0.5297611,-0.21669106,-0.088503495,-0.03616083,-0.36776185,0.5066323,0.5066323,0.5066323,2.0660052,-0.26033562,1.8455006,1.0838624,1.636725,0.2291038,-0.4826282,-0.3629302,-0.9112401,-0.7980538,-1.0598015,-1.1555878,1.1528586,-0.3628715,-0.1876247,0.07724765,-0.015590142,0.18381244,-0.4036832,0.058121502,-0.14765842,0.16348994,0.3743794,-0.4968731,-0.3638186,0.4138842,-0.11348101,0.36325032,0.41825628,-0.5135742,-0.3677579,-0.42347887,-0.0991214,-0.09995634,0.0029243294,-0.23926051,0.21196076,-0.08310933,0.3812811,0.61218584,-0.684328,-0.36776185,-0.58141255,-0.6342962,-0.62825006,-0.5359676,-0.10430418,Lvav,45
1.071089,1.0,1.0347657,-0.33208933,0.08356733,0.15653358,-0.17870021,-0.16254824,-0.8185758,-0.80515254,-1.4123433,-1.1161404,1.038548,0.83566463,0.32157743,0.32157743,0.32157743,-1.8908836,0.9564867,-0.48213828,-0.3311943,-0.38149327,-0.0013408529,-0.3584222,0.8431812,-0.38666362,0.2666403,0.043775655,-0.24024338,0.19282505,0.8635372,-0.4899281,-0.12443969,-0.34245548,-0.43447188,0.16952628,-0.45562685,0.5435282,-0.056179054,0.0654898,-0.1510954,0.8506826,-1.1297344,-0.62695336,-1.0846454,-0.80791056,0.68748224,0.8354887,-0.52527934,-0.1939415,-0.47863388,-0.63925344,0.4712018,-0.508456,-0.55804014,-1.0775297,-0.6297431,0.49388728,0.83566463,-0.5118653,-0.5253071,-0.5362919,-0.5367007,-0.04585951,Lav,14
1.440271,1.0,0.53469306,0.75680536,0.7065127,1.4989134,-0.619539,-0.59343684,-0.45933476,-0.07077525,-0.47843757,-1.4586006,1.5289885,0.054824535,0.13036834,0.13036834,0.13036834,0.31245968,0.81420577,0.3315233,0.33598724,0.38252196,1.0600119,-0.82726204,0.0428977,0.075120755,-0.57600504,-0.5913128,-0.6434891,0.5953758,0.09372185,0.7464087,0.30639017,0.23026863,0.4974823,-0.63346565,0.613534,0.05243399,0.32799253,0.23337291,-0.3562361,0.073227,0.6066672,-0.57344127,-0.80939895,-0.9853887,0.9279921,0.054724127,0.27805457,0.102962956,-0.11374716,0.03585603,-0.29406223,0.07251122,0.45145482,0.15818666,-0.6399643,0.58618015,0.054824535,-0.62004995,-0.7035363,-0.65874785,-0.53923696,0.21512528,Sav,21
0.32795477,1.0,1.4833589,-0.73775196,-0.9281882,-0.6504312,-0.86352533,-0.8682382,1.3368704,-0.8969497,-0.09818655,0.2208207,-0.3821576,1.0022475,-0.8198612,-0.8198612,-0.8198612,-0.11762129,0.7214027,-0.71348923,-0.6811823,-0.6900992,-0.36370066,-0.11202138,0.980471,1.3240736,0.37260556,0.72523046,0.8585416,-0.9477115,0.9972067,-0.3349764,-0.5772174,-0.76294917,-0.67633164,0.41961554,1.0603588,-0.04263614,-0.010377639,0.14104679,-0.30335656,0.99380845,0.78713614,-0.85025406,-0.22350965,-0.22825164,0.12669791,1.0024014,-0.2895536,-0.718766,-0.8772109,-0.76002234,0.6152504,1.1496589,-1.021333,-0.23333699,0.03415962,-0.19270347,1.0022475,-0.20894846,-0.12781769,-0.12770629,-0.53429383,-0.13308297,Lav,89
0.4106061,1.0,-0.4448635,-0.16363193,0.13251063,-0.12777583,0.47285405,0.4530069,-0.9981963,-0.9887468,-0.9025144,-0.3637617,0.30351514,-0.26408237,0.18552512,0.18552512,0.18552512,-0.4870604,1.122353,-0.26603624,-0.0845752,-0.22102274,0.14037421,-0.43798417,-0.2554421,-0.910247,-0.23164837,-0.6308692,-0.8503128,0.96862185,-0.2711862,-0.3796648,-0.064706534,-0.31860453,-0.2893926,0.05251609,-0.82760644,-0.20729168,-0.43551132,0.0641789,-0.16550495,-0.2613917,-1.2834809,-0.89508176,-0.8453243,-0.6957993,0.6542192,-0.2641818,-0.5684739,-0.25765094,-0.5595759,-0.47288844,0.3016297,-0.735228,-0.80167544,-0.6204939,-0.001988325,-0.06633318,-0.26408237,-0.5999585,-0.6663518,-0.63891155,-0.5391269,0.3423974,Sav,94
1.1287103,1.0,-1.0899786,0.5316639,1.7117069,1.0607799,0.20391463,0.14522932,-0.45933476,0.20461623,0.016378606,0.22444588,-0.3024152,-0.5053197,-0.7176734,-0.7176734,-0.7176734,0.08689811,0.45170987,0.88196635,0.66910845,0.81567,0.6412935,-0.6696983,-0.5310336,-1.3674512,-0.7733911,-0.8601328,-0.5653099,0.5354948,-0.5183308,0.016107643,0.45758858,0.3879521,0.60724753,-0.68471485,0.75362605,0.46377012,0.6561007,0.98842955,-0.9910789,-0.51045823,-0.10725586,0.21958871,0.48741266,0.68489176,-0.70806164,-0.50529695,-0.3965635,-0.049479432,0.032424733,0.22025144,-0.42207652,0.066641614,0.7428714,0.6664445,0.9610417,-0.9531864,-0.5053197,-0.60304946,-0.67019844,-0.638603,-0.5372893,-0.020218382,Lvav,77
-0.97152287,1.0,0.9288659,-0.7227327,-1.0220643,-0.8325847,-0.10661335,-0.12517525,-1.5370579,-0.71335536,-0.7974713,-0.689042,0.58255124,-0.33329937,-0.27882802,-0.27882802,-0.27882802,0.01628634,0.3286561,-0.4321706,-0.7478046,-0.6255947,-1.0558805,0.8524083,-0.31688738,-0.8959006,-0.49104416,-0.55551904,-0.4410191,0.3636718,-0.329471,-0.7737588,-1.1412272,-1.0378833,-0.9866051,0.8448113,-0.5871588,-0.9316808,-1.0634185,-1.1219853,1.053468,-0.319825,-1.619563,-1.1562037,-1.3990276,-1.1702183,1.0670166,-0.33329642,-1.1100353,-0.9437098,-0.813822,-0.7624172,0.6775188,-1.8957541,-1.1893243,-1.3714406,-1.3182595,1.2522405,-0.33329937,-0.44540906,-0.4547848,-0.4340471,-0.32506043,-0.471481,Lava,69
1.4234834,1.0,0.7435431,0.54302657,0.85889447,1.2776692,0.30095464,0.35627678,-1.3574374,-1.3559355,-1.6423033,-1.345645,1.3316796,0.016583705,1.3632702,1.3632702,1.3632702,-1.7567061,1.082745,0.29194352,0.5490397,0.5344943,1.0202147,-0.8060537,0.07170769,-0.8821613,-0.566919,-0.7263817,-0.4504378,0.3232989,0.075426154,0.21466428,0.47711012,0.28561574,0.40001553,-0.5670303,-0.27748084,-0.3872183,-0.26289928,0.253992,-0.39947638,0.057753976,-1.0670431,-0.34781986,-0.7610245,-0.32826683,0.22251493,0.0165235,-0.19166014,0.2191549,-0.15344548,-0.034209635,-0.22564399,-0.7420047,-0.85594946,-0.95155716,-0.40625492,0.29185268,0.016583705,-0.5783216,-0.6458362,-0.6011627,-0.5415629,1.5825988,Sav,34
-0.462797,1.0,-1.4365761,1.2775514,0.28128627,0.09538073,1.9339992,1.9611169,0.43876785,-0.16257241,0.108467326,0.52446914,-0.62121063,-1.2394681,1.6565927,1.6565927,1.6565927,1.5316265,0.47760242,-0.109823935,-0.008350527,-0.20321141,-0.2742939,-0.15670192,-1.2321385,-0.66790557,-0.97145605,-0.77207774,-0.22801009,0.025307927,-1.2457836,0.43475077,0.63715196,0.49508435,0.650212,-0.68344957,-0.93127906,-0.68080854,-0.76310956,-0.46180874,0.34573108,-1.2449529,0.8755491,-0.030078692,0.44241416,0.9164458,-0.9421991,-1.2394785,0.8430582,0.8745087,0.84923923,1.1085387,-1.0592492,0.25662872,-0.2583284,0.007521883,0.39035586,-0.48732966,-1.2394681,4.5326276,4.104804,4.238746,4.331816,-0.48108593,Savav,92
-0.96721387,1.0,-0.46418497,-0.6261229,-0.5100869,-0.7879708,0.58098435,0.5409433,0.25914732,-0.16257241,-0.124150135,0.18787819,-0.3085944,-0.6106979,-0.068644874,-0.068644874,-0.068644874,0.3201198,0.017560799,-0.72848076,-0.61596304,-0.6598167,-0.8241254,0.3862925,-0.61129874,-0.067293584,0.39614645,0.23551008,-0.5702396,0.5611298,-0.613893,-0.8456829,-1.0008382,-0.7442891,-0.56667554,0.27632126,-0.41353935,-0.73801047,-0.5390771,-0.4846402,0.30400315,-0.60673356,-0.6876844,-0.32956743,-0.6283609,-0.61281806,0.52767044,-0.61076623,-0.7601369,-0.68224466,-0.4549385,-0.36843386,0.1580003,-0.16210355,-0.61088717,-0.666269,-0.47424403,0.34332013,-0.6106979,0.8574426,1.1287619,1.1580145,1.2686981,-0.48032948,Lava,37
0.63497645,1.0,0.68168074,-0.040226575,0.4476985,0.24322873,-0.42545906,-0.41536552,-0.63895524,-0.80515254,-0.7553739,-0.79709756,0.7903628,-0.19501315,-0.017819123,-0.017819123,-0.017819123,0.7426501,0.88047534,0.08058736,0.22438112,0.2548165,-0.00928016,-0.31931347,-0.17679776,-0.33490652,-0.7292884,-0.5108163,-0.40322384,0.33821538,-0.16452113,0.05877044,0.08577012,-0.189228,-0.21222143,-0.041047916,-0.31758162,-0.3629473,0.025269281,-0.1435986,0.08117171,-0.18524252,-0.5230105,-0.2581186,-0.39478403,-0.067662,-0.0747845,-0.19495618,-0.121984504,-0.24764122,-0.4652393,-0.31502163,0.08606219,-0.371751,-0.5959075,-0.45509693,-0.38734916,0.33668202,-0.19501315,-0.6293229,-0.7125119,-0.6691763,-0.540931,0.9819958,Sav,11
-0.20949541,1.0,-1.2212001,1.6130425,0.29258737,0.61479443,2.2805705,2.271093,0.79800886,0.38821054,0.88879895,1.5711023,-1.5687988,-1.3004688,1.3186893,1.3186893,1.3186893,-0.5206887,0.13984548,0.14577939,0.2931392,0.21752845,0.4990642,-0.6390395,-1.2895113,0.04598681,-0.4695978,0.12149516,0.9340754,-1.1190152,-1.305833,1.2769567,1.0947936,1.45602,1.8882788,-1.3461374,0.48862755,-0.15668641,0.2596462,0.9770154,-1.0324703,-1.3041828,1.0053799,0.0249036,0.89639014,1.2883018,-1.2256972,-1.3004663,1.7099901,1.2610935,1.8062584,2.2350821,-1.6877613,0.85233086,0.6150605,1.0817388,1.6581395,-1.5799056,-1.3004688,2.169567,2.0250366,2.0443966,2.1151664,-0.4807138,Savav,80
1.9797711,1.0,0.24664682,0.5941286,0.6033898,1.7400326,-0.23137906,-0.18673077,-1.5370579,-1.4477327,-1.7110019,-2.0963326,2.4286478,-0.067799635,0.8336215,0.8336215,0.8336215,-0.5923665,0.9409768,2.8857598,2.4629486,2.3250706,1.0689802,-0.7703756,-0.060402215,0.6759534,0.25239164,0.18765385,-1.2663221,1.5699354,-0.048225492,1.7231351,0.7795954,1.213252,0.011421203,-0.14410833,0.66125315,0.26381123,0.4706546,0.13781728,-0.12802117,-0.053228196,-0.3033419,-1.5811641,-1.5176466,-2.2317019,2.5955358,-0.06792084,0.80008066,0.259734,0.2494792,-0.5792991,0.5291282,-0.8964965,-0.929856,-0.99054706,-1.0915087,1.1675934,-0.067799635,-0.61386794,-0.6919963,-0.652612,-0.54107475,1.0274065,Sav,25
0.7648274,1.0,-1.0870464,0.37381008,2.1080363,1.0642719,-0.27851278,-0.2724688,-0.63895524,-0.6215582,-0.3550217,0.07625557,-0.22757371,-0.5005083,0.03781614,0.03781614,0.03781614,-0.624544,-0.42069006,1.1805668,1.0784335,0.8491038,0.41564324,-0.5948294,-0.5052135,-1.2900918,-1.4161432,-1.509175,-1.3894827,1.4225999,-0.47390854,0.21408589,-0.08860101,0.28111246,0.5466367,-0.6912883,1.0025403,-0.14939567,0.34430373,0.66087556,-0.78020585,-0.49397853,0.29724008,-0.29940158,0.41807708,0.9744027,-1.0159463,-0.5005013,-0.3010576,-0.1398362,0.08027559,0.30613488,-0.5446069,-0.15483938,-0.19062336,0.22621864,0.7556829,-0.8348425,-0.5005083,-0.28931415,-0.15730883,-0.3706258,-0.52909034,-0.26647562,Lvav,47
0.59486854,1.0,2.242044,-0.5944008,-0.5632829,-0.30204493,-1.1213745,-1.1254523,-1.1778169,-0.71335536,-0.9635674,-0.59010094,0.48733458,1.566644,-1.1558589,-1.1558589,-1.1558589,-0.91471493,0.60975707,-0.7988977,-0.7156298,-0.6451018,-0.19642425,-0.24782205,1.4003637,0.32430428,0.936975,0.6191597,0.3253272,-0.3698304,1.5324935,-0.9109266,-0.61762005,-0.6174675,-0.6873855,0.44872952,-0.7587652,0.2721681,-0.016526256,-0.10369996,0.0025817645,1.5684714,-0.66708636,-0.67413473,-0.63077223,-0.26008376,0.13846739,1.5664028,-0.84934783,-0.60081553,-0.73354775,-0.8782083,0.8000737,-1.1454605,-0.7509642,-0.98137724,-0.57329464,0.45523947,1.566644,-0.2506768,-0.33682021,-0.3482865,-0.5380657,0.1359472,Lav,55
1.4329249,1.0,-0.14251527,0.53747064,0.8354112,1.3499662,0.048650637,0.008927825,-0.10009371,0.4800077,0.18117164,0.16913956,-0.17797573,-0.062290866,-0.5256064,-0.5256064,-0.5256064,-0.5816013,1.0195518,1.4583044,1.3473961,1.3236035,1.2914515,-0.8675653,-0.07362043,0.030040303,-0.015087285,-0.11913646,-0.17977537,0.18413371,-0.07978877,1.441275,0.5095569,0.94242656,0.91348284,-0.86778563,0.87536204,0.25772524,0.8649323,1.2263641,-1.1893945,-0.06517953,0.4177462,0.16022532,0.11298544,-0.32395887,0.41469136,-0.062311936,0.97828555,0.19710658,0.47603276,0.46438035,-0.6223377,0.5085376,1.126027,0.9418411,1.0280683,-0.95040053,-0.062290866,-0.61386794,-0.69071406,-0.65508974,-0.54011816,0.51692295,Sav,70
-0.14934975,1.0,1.632718,-1.1511283,-0.46839464,-0.8256003,-1.0686955,-1.0814841,-2.0759194,-0.80515254,-1.3865871,-1.7594942,1.8818921,0.7648215,-1.2893703,-1.2893703,-1.2893703,-2.1331954,0.6338551,-0.9009716,-0.8126648,-0.7213335,-1.1057848,1.0644467,0.724947,-0.121754184,0.55724734,-0.10762404,-0.7655006,0.79299766,0.74054396,-0.9631941,-0.65767926,-1.0376549,-1.6386852,2.0541298,-0.7800423,0.48539317,-0.34985012,-1.3747566,1.4493476,0.751671,-1.4985418,-1.0328249,-1.4421897,-1.0634668,0.9414872,0.7645982,-1.0479562,-0.8457788,-1.3565191,-1.7252507,2.4289355,-2.1520638,-1.0121688,-1.6041986,-1.8733237,1.9777639,0.7648215,-0.29240516,-0.28040236,-0.375061,-0.53270465,-0.16827258,Lav,51
0.33102623,1.0,-0.592078,2.0907595,0.7703796,1.406752,1.7870529,1.8182203,0.61838835,0.4800077,0.3514786,0.6278882,-0.67748755,-1.2621365,1.6565679,1.6565679,1.6565679,0.10112842,0.43696904,0.9856244,1.3662808,0.980892,0.41352755,-0.547684,-1.2505399,-0.08903354,-0.45169082,-0.35884523,0.0041357977,-0.17336328,-1.2608296,1.1044682,1.2370217,1.1500404,1.1656497,-0.96089804,-0.3438429,-0.4091309,-0.42696008,0.0788597,-0.1569747,-1.2616034,1.504158,0.58904076,0.95335495,1.1799226,-1.1024595,-1.2621366,0.8573841,0.986778,1.1152717,1.4942466,-1.2742031,0.8448537,0.82172674,0.71410406,0.9937055,-0.98086715,-1.2621365,2.087656,2.10197,2.1416972,2.2012982,-0.48072764,Savav,56
-1.2237171,1.0,0.24528977,-0.65600073,-0.87651896,-0.9302647,-0.58904076,-0.5802464,0.61838835,-0.25436956,0.10580418,0.25963974,-0.45345718,-0.21630858,-0.20761754,-0.20761754,-0.20761754,1.1918445,0.10049391,-0.64249533,-0.9070625,-0.7678683,-1.1265179,0.9917156,-0.19830438,0.30272976,0.34696975,0.5998497,0.2126578,-0.37662116,-0.2192195,-0.5579613,-1.0768002,-0.823755,-0.5481484,0.23938888,-0.2953286,-0.70273966,-0.75171745,-0.8679594,0.703858,-0.20516932,-0.232482,-0.67596775,-0.44663638,-0.4604592,0.33809766,-0.21642776,-0.1204651,-0.699423,-0.35834584,-0.09964738,-0.15814388,-0.07141762,-0.79994905,-0.62121373,-0.6159474,0.41727734,-0.21630858,0.36288437,0.51585877,0.5543039,0.694308,-0.4797629,Lava,78
